Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.72              0.00             3.72               51.62    
0.16            0.24             0.00              0.00             0.40               52.02    
0.12            0.09             0.00              0.00             0.21               52.23    
0.05            0.11             0.00              0.00             0.16               52.39    
0.06            0.11             0.00              0.00             0.17               52.56    
0.06            0.05             0.00              0.00             0.11               52.67    
0.02            0.06             0.00              0.00             0.08               52.75    
0.02            0.05             0.00              0.00             0.07               52.82    
0.02            0.02             0.00              0.00             0.04               52.86    
0.02            0.02             0.00              0.00             0.04               52.90    
0.02            0.02             0.00              0.00             0.04               52.94    
0.01            0.02             0.00              0.00             0.03               52.97    
0.01            0.02             0.00              0.00             0.03               53.00    
0.03            0.02             0.00              0.00             0.05               53.05    
0.05            0.02             0.00              0.00             0.07               53.12    
0.07            0.02             0.00              0.00             0.09               53.21    
0.00            0.00             0.00              0.09             0.09               53.30    
