Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.99              0.00             3.99               67.88    
0.18            0.26             0.00              0.00             0.44               68.32    
0.11            0.16             0.00              0.00             0.27               68.59    
0.07            0.07             0.00              0.00             0.14               68.73    
0.04            0.11             0.00              0.00             0.15               68.88    
0.06            0.06             0.00              0.00             0.12               69.00    
0.02            0.06             0.00              0.00             0.08               69.08    
0.02            0.06             0.00              0.00             0.08               69.16    
0.02            0.02             0.00              0.00             0.04               69.20    
0.02            0.02             0.00              0.00             0.04               69.24    
0.03            0.03             0.00              0.00             0.06               69.30    
0.05            0.02             0.00              0.00             0.07               69.37    
0.05            0.02             0.00              0.00             0.07               69.44    
0.06            0.02             0.00              0.00             0.08               69.52    
0.06            0.02             0.00              0.00             0.08               69.60    
0.07            0.02             0.00              0.00             0.09               69.69    
0.00            0.00             0.00              0.17             0.17               69.86    
