Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.27              0.00             8.27               116.37   
0.21            0.40             0.00              0.00             0.61               116.98   
0.18            0.24             0.00              0.00             0.42               117.40   
0.14            0.09             0.00              0.00             0.23               117.63   
0.04            0.08             0.00              0.00             0.12               117.75   
0.04            0.08             0.00              0.00             0.12               117.87   
0.04            0.09             0.00              0.00             0.13               118.00   
0.04            0.08             0.00              0.00             0.12               118.12   
0.04            0.20             0.00              0.00             0.24               118.36   
0.07            0.08             0.00              0.00             0.15               118.51   
0.03            0.07             0.00              0.00             0.10               118.61   
0.02            0.03             0.00              0.00             0.05               118.66   
0.02            0.03             0.00              0.00             0.05               118.71   
0.02            0.03             0.00              0.00             0.05               118.76   
0.02            0.03             0.00              0.00             0.05               118.81   
0.02            0.03             0.00              0.00             0.05               118.86   
0.04            0.02             0.00              0.00             0.06               118.92   
0.02            0.03             0.00              0.00             0.05               118.97   
0.02            0.03             0.00              0.00             0.05               119.02   
0.06            0.02             0.00              0.00             0.08               119.10   
0.06            0.02             0.00              0.00             0.08               119.18   
0.02            0.03             0.00              0.00             0.05               119.23   
0.07            0.02             0.00              0.00             0.09               119.32   
0.07            0.03             0.00              0.00             0.10               119.42   
0.02            0.03             0.00              0.00             0.05               119.47   
0.00            0.00             0.00              0.13             0.13               119.60   
