Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.50              0.00             3.50               59.35    
0.15            0.26             0.00              0.00             0.41               59.76    
0.11            0.09             0.00              0.00             0.20               59.96    
0.05            0.12             0.00              0.00             0.17               60.13    
0.06            0.06             0.00              0.00             0.12               60.25    
0.04            0.06             0.00              0.00             0.10               60.35    
0.03            0.09             0.00              0.00             0.12               60.47    
0.04            0.05             0.00              0.00             0.09               60.56    
0.02            0.02             0.00              0.00             0.04               60.60    
0.02            0.02             0.00              0.00             0.04               60.64    
0.03            0.02             0.00              0.00             0.05               60.69    
0.05            0.02             0.00              0.00             0.07               60.76    
0.05            0.02             0.00              0.00             0.07               60.83    
0.06            0.02             0.00              0.00             0.08               60.91    
0.06            0.02             0.00              0.00             0.08               60.99    
0.06            0.02             0.00              0.00             0.08               61.07    
0.00            0.00             0.00              0.12             0.12               61.19    
