Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.54              0.00             4.54               68.32    
0.18            0.31             0.00              0.00             0.49               68.81    
0.15            0.19             0.00              0.00             0.34               69.15    
0.10            0.16             0.00              0.00             0.26               69.41    
0.10            0.08             0.00              0.00             0.18               69.59    
0.03            0.07             0.00              0.00             0.10               69.69    
0.03            0.07             0.00              0.00             0.10               69.79    
0.03            0.08             0.00              0.00             0.11               69.90    
0.03            0.03             0.00              0.00             0.06               69.96    
0.02            0.03             0.00              0.00             0.05               70.01    
0.04            0.04             0.00              0.00             0.08               70.09    
0.06            0.03             0.00              0.00             0.09               70.18    
0.06            0.03             0.00              0.00             0.09               70.27    
0.07            0.03             0.00              0.00             0.10               70.37    
0.08            0.03             0.00              0.00             0.11               70.48    
0.08            0.03             0.00              0.00             0.11               70.59    
0.00            0.00             0.00              0.18             0.18               70.77    
