Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.76              0.00             3.76               52.38    
0.15            0.23             0.00              0.00             0.38               52.76    
0.10            0.13             0.00              0.00             0.23               52.99    
0.08            0.06             0.00              0.00             0.14               53.13    
0.04            0.11             0.00              0.00             0.15               53.28    
0.06            0.08             0.00              0.00             0.14               53.42    
0.03            0.05             0.00              0.00             0.08               53.50    
0.02            0.05             0.00              0.00             0.07               53.57    
0.02            0.02             0.00              0.00             0.04               53.61    
0.03            0.02             0.00              0.00             0.05               53.66    
0.03            0.02             0.00              0.00             0.05               53.71    
0.01            0.02             0.00              0.00             0.03               53.74    
0.03            0.02             0.00              0.00             0.05               53.79    
0.05            0.02             0.00              0.00             0.07               53.86    
0.01            0.02             0.00              0.00             0.03               53.89    
0.05            0.02             0.00              0.00             0.07               53.96    
0.00            0.00             0.00              0.07             0.07               54.03    
