Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.19              0.00             4.19               61.36    
0.18            0.33             0.00              0.00             0.51               61.87    
0.15            0.17             0.00              0.00             0.32               62.19    
0.12            0.16             0.00              0.00             0.28               62.47    
0.12            0.09             0.00              0.00             0.21               62.68    
0.03            0.08             0.00              0.00             0.11               62.79    
0.03            0.08             0.00              0.00             0.11               62.90    
0.03            0.07             0.00              0.00             0.10               63.00    
0.03            0.03             0.00              0.00             0.06               63.06    
0.02            0.03             0.00              0.00             0.05               63.11    
0.02            0.03             0.00              0.00             0.05               63.16    
0.05            0.03             0.00              0.00             0.08               63.24    
0.02            0.03             0.00              0.00             0.05               63.29    
0.02            0.03             0.00              0.00             0.05               63.34    
0.06            0.03             0.00              0.00             0.09               63.43    
0.02            0.03             0.00              0.00             0.05               63.48    
0.00            0.00             0.00              0.16             0.16               63.64    
