Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             9.80              0.00             9.80               120.11   
0.16            0.20             0.00              0.00             0.36               120.47   
0.10            0.09             0.00              0.00             0.19               120.66   
0.06            0.11             0.00              0.00             0.17               120.83   
0.06            0.08             0.00              0.00             0.14               120.97   
0.05            0.08             0.00              0.00             0.13               121.10   
0.04            0.10             0.00              0.00             0.14               121.24   
0.04            0.11             0.00              0.00             0.15               121.39   
0.03            0.04             0.00              0.00             0.07               121.46   
0.03            0.04             0.00              0.00             0.07               121.53   
0.03            0.05             0.00              0.00             0.08               121.61   
0.02            0.08             0.00              0.00             0.10               121.71   
0.04            0.03             0.00              0.00             0.07               121.78   
0.02            0.04             0.00              0.00             0.06               121.84   
0.02            0.06             0.00              0.00             0.08               121.92   
0.03            0.03             0.00              0.00             0.06               121.98   
0.02            0.06             0.00              0.00             0.08               122.06   
0.03            0.04             0.00              0.00             0.07               122.13   
0.02            0.07             0.00              0.00             0.09               122.22   
0.03            0.02             0.00              0.00             0.05               122.27   
0.02            0.02             0.00              0.00             0.04               122.31   
0.03            0.02             0.00              0.00             0.05               122.36   
0.05            0.02             0.00              0.00             0.07               122.43   
0.05            0.02             0.00              0.00             0.07               122.50   
0.05            0.02             0.00              0.00             0.07               122.57   
0.00            0.00             0.00              0.14             0.14               122.71   
