Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.64              0.00             4.64               61.35    
0.10            0.10             0.00              0.00             0.20               61.55    
0.05            0.05             0.00              0.00             0.10               61.65    
0.04            0.04             0.00              0.00             0.08               61.73    
0.03            0.06             0.00              0.00             0.09               61.82    
0.03            0.05             0.00              0.00             0.08               61.90    
0.04            0.03             0.00              0.00             0.07               61.97    
0.02            0.04             0.00              0.00             0.06               62.03    
0.03            0.04             0.00              0.00             0.07               62.10    
0.02            0.04             0.00              0.00             0.06               62.16    
0.03            0.02             0.00              0.00             0.05               62.21    
0.02            0.01             0.00              0.00             0.03               62.24    
0.03            0.01             0.00              0.00             0.04               62.28    
0.00            0.00             0.00              0.09             0.09               62.37    
