Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.23              0.00             3.23               49.95    
0.15            0.26             0.00              0.00             0.41               50.36    
0.12            0.08             0.00              0.00             0.20               50.56    
0.05            0.13             0.00              0.00             0.18               50.74    
0.06            0.06             0.00              0.00             0.12               50.86    
0.03            0.11             0.00              0.00             0.14               51.00    
0.05            0.06             0.00              0.00             0.11               51.11    
0.02            0.06             0.00              0.00             0.08               51.19    
0.02            0.02             0.00              0.00             0.04               51.23    
0.02            0.02             0.00              0.00             0.04               51.27    
0.03            0.02             0.00              0.00             0.05               51.32    
0.06            0.02             0.00              0.00             0.08               51.40    
0.05            0.02             0.00              0.00             0.07               51.47    
0.06            0.02             0.00              0.00             0.08               51.55    
0.06            0.02             0.00              0.00             0.08               51.63    
0.06            0.02             0.00              0.00             0.08               51.71    
0.00            0.00             0.00              0.13             0.13               51.84    
