Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             54.56             0.00             54.56              965.18   
0.45            1.27             0.00              0.00             1.72               966.90   
0.58            0.26             0.00              0.00             0.84               967.74   
0.13            0.22             0.00              0.00             0.35               968.09   
0.13            0.25             0.00              0.00             0.38               968.47   
0.12            0.93             0.00              0.00             1.05               969.52   
0.43            0.23             0.00              0.00             0.66               970.18   
0.10            0.21             0.00              0.00             0.31               970.49   
0.11            1.03             0.00              0.00             1.14               971.63   
0.39            0.22             0.00              0.00             0.61               972.24   
0.07            0.21             0.00              0.00             0.28               972.52   
0.07            0.91             0.00              0.00             0.98               973.50   
0.32            0.21             0.00              0.00             0.53               974.03   
0.04            0.19             0.00              0.00             0.23               974.26   
0.03            0.17             0.00              0.00             0.20               974.46   
0.03            0.17             0.00              0.00             0.20               974.66   
0.03            0.16             0.00              0.00             0.19               974.85   
0.03            0.16             0.00              0.00             0.19               975.04   
0.03            0.17             0.00              0.00             0.20               975.24   
0.04            0.18             0.00              0.00             0.22               975.46   
0.03            0.18             0.00              0.00             0.21               975.67   
0.03            0.17             0.00              0.00             0.20               975.87   
0.09            0.10             0.00              0.00             0.19               976.06   
0.03            0.10             0.00              0.00             0.13               976.19   
0.02            0.17             0.00              0.00             0.19               976.38   
0.09            0.10             0.00              0.00             0.19               976.57   
0.02            0.10             0.00              0.00             0.12               976.69   
0.02            0.21             0.00              0.00             0.23               976.92   
0.09            0.11             0.00              0.00             0.20               977.12   
0.03            0.11             0.00              0.00             0.14               977.26   
0.02            0.12             0.00              0.00             0.14               977.40   
0.06            0.12             0.00              0.00             0.18               977.58   
0.06            0.12             0.00              0.00             0.18               977.76   
0.06            0.12             0.00              0.00             0.18               977.94   
0.06            0.14             0.00              0.00             0.20               978.14   
0.06            0.12             0.00              0.00             0.18               978.32   
0.06            0.12             0.00              0.00             0.18               978.50   
0.06            0.81             0.00              0.00             0.87               979.37   
0.25            0.11             0.00              0.00             0.36               979.73   
0.03            0.10             0.00              0.00             0.13               979.86   
0.02            0.10             0.00              0.00             0.12               979.98   
0.03            0.10             0.00              0.00             0.13               980.11   
0.04            0.10             0.00              0.00             0.14               980.25   
0.02            0.11             0.00              0.00             0.13               980.38   
0.02            0.19             0.00              0.00             0.21               980.59   
0.06            0.10             0.00              0.00             0.16               980.75   
0.02            0.12             0.00              0.00             0.14               980.89   
0.05            0.13             0.00              0.00             0.18               981.07   
0.04            0.88             0.00              0.00             0.92               981.99   
0.41            0.18             0.00              0.00             0.59               982.58   
0.04            0.15             0.00              0.00             0.19               982.77   
0.03            0.20             0.00              0.00             0.23               983.00   
0.03            0.16             0.00              0.00             0.19               983.19   
0.03            0.14             0.00              0.00             0.17               983.36   
0.03            0.14             0.00              0.00             0.17               983.53   
0.03            0.14             0.00              0.00             0.17               983.70   
0.02            0.14             0.00              0.00             0.16               983.86   
0.04            0.13             0.00              0.00             0.17               984.03   
0.03            0.14             0.00              0.00             0.17               984.20   
0.03            0.13             0.00              0.00             0.16               984.36   
0.03            0.10             0.00              0.00             0.13               984.49   
0.03            0.10             0.00              0.00             0.13               984.62   
0.02            0.10             0.00              0.00             0.12               984.74   
0.02            0.10             0.00              0.00             0.12               984.86   
0.02            0.10             0.00              0.00             0.12               984.98   
0.02            0.11             0.00              0.00             0.13               985.11   
0.03            0.10             0.00              0.00             0.13               985.24   
0.02            0.10             0.00              0.00             0.12               985.36   
0.02            0.10             0.00              0.00             0.12               985.48   
0.02            0.09             0.00              0.00             0.11               985.59   
0.02            0.09             0.00              0.00             0.11               985.70   
0.04            0.06             0.00              0.00             0.10               985.80   
0.02            0.05             0.00              0.00             0.07               985.87   
0.06            0.05             0.00              0.00             0.11               985.98   
0.11            0.05             0.00              0.00             0.16               986.14   
0.11            0.05             0.00              0.00             0.16               986.30   
0.12            0.05             0.00              0.00             0.17               986.47   
0.13            0.05             0.00              0.00             0.18               986.65   
0.14            0.10             0.00              0.00             0.24               986.89   
0.21            0.06             0.00              0.00             0.27               987.16   
0.19            0.06             0.00              0.00             0.25               987.41   
0.19            0.06             0.00              0.00             0.25               987.66   
0.21            0.06             0.00              0.00             0.27               987.93   
0.23            0.06             0.00              0.00             0.29               988.22   
0.25            0.06             0.00              0.00             0.31               988.53   
0.25            0.06             0.00              0.00             0.31               988.84   
0.27            0.06             0.00              0.00             0.33               989.17   
0.29            0.06             0.00              0.00             0.35               989.52   
0.29            0.06             0.00              0.00             0.35               989.87   
0.31            0.06             0.00              0.00             0.37               990.24   
0.34            0.06             0.00              0.00             0.40               990.64   
0.34            0.08             0.00              0.00             0.42               991.06   
0.34            0.06             0.00              0.00             0.40               991.46   
0.35            0.06             0.00              0.00             0.41               991.87   
0.37            0.08             0.00              0.00             0.45               992.32   
0.38            0.06             0.00              0.00             0.44               992.76   
0.44            0.07             0.00              0.00             0.51               993.27   
0.44            0.06             0.00              0.00             0.50               993.77   
0.43            0.06             0.00              0.00             0.49               994.26   
0.42            0.07             0.00              0.00             0.49               994.75   
0.47            0.06             0.00              0.00             0.53               995.28   
0.49            0.06             0.00              0.00             0.55               995.83   
0.51            0.06             0.00              0.00             0.57               996.40   
0.00            0.00             0.00              0.70             0.70               997.10   
