Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.02              0.00             3.02               120.55   
0.22            0.52             0.00              0.00             0.74               121.29   
0.19            0.19             0.00              0.00             0.38               121.67   
0.09            0.35             0.00              0.00             0.44               122.11   
0.16            0.18             0.00              0.00             0.34               122.45   
0.08            0.16             0.00              0.00             0.24               122.69   
0.10            0.21             0.00              0.00             0.31               123.00   
0.09            0.18             0.00              0.00             0.27               123.27   
0.08            0.29             0.00              0.00             0.37               123.64   
0.09            0.27             0.00              0.00             0.36               124.00   
0.08            0.16             0.00              0.00             0.24               124.24   
0.06            0.24             0.00              0.00             0.30               124.54   
0.04            0.13             0.00              0.00             0.17               124.71   
0.06            0.10             0.00              0.00             0.16               124.87   
0.05            0.08             0.00              0.00             0.13               125.00   
0.02            0.08             0.00              0.00             0.10               125.10   
0.03            0.10             0.00              0.00             0.13               125.23   
0.05            0.10             0.00              0.00             0.15               125.38   
0.06            0.11             0.00              0.00             0.17               125.55   
0.05            0.19             0.00              0.00             0.24               125.79   
0.07            0.10             0.00              0.00             0.17               125.96   
0.04            0.09             0.00              0.00             0.13               126.09   
0.06            0.18             0.00              0.00             0.24               126.33   
0.03            0.10             0.00              0.00             0.13               126.46   
0.04            0.09             0.00              0.00             0.13               126.59   
0.04            0.07             0.00              0.00             0.11               126.70   
0.02            0.10             0.00              0.00             0.12               126.82   
0.06            0.07             0.00              0.00             0.13               126.95   
0.02            0.07             0.00              0.00             0.09               127.04   
0.03            0.09             0.00              0.00             0.12               127.16   
0.04            0.09             0.00              0.00             0.13               127.29   
0.04            0.08             0.00              0.00             0.12               127.41   
0.02            0.10             0.00              0.00             0.12               127.53   
0.04            0.09             0.00              0.00             0.13               127.66   
0.04            0.09             0.00              0.00             0.13               127.79   
0.02            0.23             0.00              0.00             0.25               128.04   
0.06            0.10             0.00              0.00             0.16               128.20   
0.05            0.17             0.00              0.00             0.22               128.42   
0.03            0.09             0.00              0.00             0.12               128.54   
0.02            0.09             0.00              0.00             0.11               128.65   
0.03            0.03             0.00              0.00             0.06               128.71   
0.02            0.03             0.00              0.00             0.05               128.76   
0.02            0.03             0.00              0.00             0.05               128.81   
0.01            0.03             0.00              0.00             0.04               128.85   
0.02            0.03             0.00              0.00             0.05               128.90   
0.04            0.03             0.00              0.00             0.07               128.97   
0.01            0.05             0.00              0.00             0.06               129.03   
0.02            0.03             0.00              0.00             0.05               129.08   
0.01            0.03             0.00              0.00             0.04               129.12   
0.02            0.03             0.00              0.00             0.05               129.17   
0.02            0.03             0.00              0.00             0.05               129.22   
0.01            0.03             0.00              0.00             0.04               129.26   
0.01            0.03             0.00              0.00             0.04               129.30   
0.06            0.03             0.00              0.00             0.09               129.39   
0.07            0.03             0.00              0.00             0.10               129.49   
0.02            0.03             0.00              0.00             0.05               129.54   
0.07            0.03             0.00              0.00             0.10               129.64   
0.08            0.03             0.00              0.00             0.11               129.75   
0.02            0.03             0.00              0.00             0.05               129.80   
0.01            0.03             0.00              0.00             0.04               129.84   
0.09            0.03             0.00              0.00             0.12               129.96   
0.02            0.03             0.00              0.00             0.05               130.01   
0.10            0.04             0.00              0.00             0.14               130.15   
0.10            0.03             0.00              0.00             0.13               130.28   
0.00            0.00             0.00              0.10             0.10               130.38   
