Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.91              0.00             3.91               58.79    
0.17            0.24             0.00              0.00             0.41               59.20    
0.11            0.09             0.00              0.00             0.20               59.40    
0.05            0.09             0.00              0.00             0.14               59.54    
0.04            0.11             0.00              0.00             0.15               59.69    
0.06            0.11             0.00              0.00             0.17               59.86    
0.05            0.06             0.00              0.00             0.11               59.97    
0.02            0.06             0.00              0.00             0.08               60.05    
0.02            0.02             0.00              0.00             0.04               60.09    
0.02            0.02             0.00              0.00             0.04               60.13    
0.03            0.02             0.00              0.00             0.05               60.18    
0.05            0.02             0.00              0.00             0.07               60.25    
0.05            0.02             0.00              0.00             0.07               60.32    
0.06            0.02             0.00              0.00             0.08               60.40    
0.06            0.02             0.00              0.00             0.08               60.48    
0.07            0.02             0.00              0.00             0.09               60.57    
0.00            0.00             0.00              0.16             0.16               60.73    
