Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             9.34              0.00             9.34               130.08   
0.19            0.25             0.00              0.00             0.44               130.52   
0.10            0.14             0.00              0.00             0.24               130.76   
0.07            0.09             0.00              0.00             0.16               130.92   
0.05            0.10             0.00              0.00             0.15               131.07   
0.07            0.08             0.00              0.00             0.15               131.22   
0.04            0.12             0.00              0.00             0.16               131.38   
0.04            0.07             0.00              0.00             0.11               131.49   
0.04            0.09             0.00              0.00             0.13               131.62   
0.06            0.03             0.00              0.00             0.09               131.71   
0.02            0.03             0.00              0.00             0.05               131.76   
0.02            0.03             0.00              0.00             0.05               131.81   
0.02            0.08             0.00              0.00             0.10               131.91   
0.03            0.04             0.00              0.00             0.07               131.98   
0.02            0.04             0.00              0.00             0.06               132.04   
0.03            0.08             0.00              0.00             0.11               132.15   
0.04            0.04             0.00              0.00             0.08               132.23   
0.02            0.05             0.00              0.00             0.07               132.30   
0.02            0.06             0.00              0.00             0.08               132.38   
0.02            0.02             0.00              0.00             0.04               132.42   
0.02            0.02             0.00              0.00             0.04               132.46   
0.03            0.02             0.00              0.00             0.05               132.51   
0.05            0.02             0.00              0.00             0.07               132.58   
0.06            0.02             0.00              0.00             0.08               132.66   
0.05            0.02             0.00              0.00             0.07               132.73   
0.00            0.00             0.00              0.13             0.13               132.86   
