Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.40              0.00             3.40               51.06    
0.16            0.24             0.00              0.00             0.40               51.46    
0.11            0.14             0.00              0.00             0.25               51.71    
0.07            0.07             0.00              0.00             0.14               51.85    
0.04            0.12             0.00              0.00             0.16               52.01    
0.06            0.06             0.00              0.00             0.12               52.13    
0.02            0.06             0.00              0.00             0.08               52.21    
0.02            0.06             0.00              0.00             0.08               52.29    
0.03            0.02             0.00              0.00             0.05               52.34    
0.02            0.03             0.00              0.00             0.05               52.39    
0.05            0.02             0.00              0.00             0.07               52.46    
0.06            0.02             0.00              0.00             0.08               52.54    
0.05            0.02             0.00              0.00             0.07               52.61    
0.06            0.02             0.00              0.00             0.08               52.69    
0.06            0.02             0.00              0.00             0.08               52.77    
0.06            0.02             0.00              0.00             0.08               52.85    
0.00            0.00             0.00              0.15             0.15               53.00    
