Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.80              0.00             7.80               131.94   
0.20            0.36             0.00              0.00             0.56               132.50   
0.16            0.10             0.00              0.00             0.26               132.76   
0.05            0.09             0.00              0.00             0.14               132.90   
0.05            0.09             0.00              0.00             0.14               133.04   
0.05            0.10             0.00              0.00             0.15               133.19   
0.05            0.19             0.00              0.00             0.24               133.43   
0.08            0.08             0.00              0.00             0.16               133.59   
0.04            0.08             0.00              0.00             0.12               133.71   
0.04            0.19             0.00              0.00             0.23               133.94   
0.05            0.07             0.00              0.00             0.12               134.06   
0.03            0.03             0.00              0.00             0.06               134.12   
0.02            0.02             0.00              0.00             0.04               134.16   
0.02            0.02             0.00              0.00             0.04               134.20   
0.05            0.02             0.00              0.00             0.07               134.27   
0.02            0.02             0.00              0.00             0.04               134.31   
0.01            0.02             0.00              0.00             0.03               134.34   
0.05            0.02             0.00              0.00             0.07               134.41   
0.06            0.02             0.00              0.00             0.08               134.49   
0.02            0.03             0.00              0.00             0.05               134.54   
0.06            0.02             0.00              0.00             0.08               134.62   
0.02            0.02             0.00              0.00             0.04               134.66   
0.02            0.02             0.00              0.00             0.04               134.70   
0.07            0.03             0.00              0.00             0.10               134.80   
0.02            0.02             0.00              0.00             0.04               134.84   
0.00            0.00             0.00              0.14             0.14               134.98   
