Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.49              0.00             3.49               51.47    
0.13            0.23             0.00              0.00             0.36               51.83    
0.10            0.14             0.00              0.00             0.24               52.07    
0.07            0.06             0.00              0.00             0.13               52.20    
0.04            0.11             0.00              0.00             0.15               52.35    
0.06            0.07             0.00              0.00             0.13               52.48    
0.02            0.06             0.00              0.00             0.08               52.56    
0.02            0.06             0.00              0.00             0.08               52.64    
0.02            0.02             0.00              0.00             0.04               52.68    
0.02            0.02             0.00              0.00             0.04               52.72    
0.03            0.02             0.00              0.00             0.05               52.77    
0.05            0.02             0.00              0.00             0.07               52.84    
0.05            0.02             0.00              0.00             0.07               52.91    
0.06            0.02             0.00              0.00             0.08               52.99    
0.06            0.02             0.00              0.00             0.08               53.07    
0.06            0.02             0.00              0.00             0.08               53.15    
0.00            0.00             0.00              0.12             0.12               53.27    
