Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             6.48              0.00             6.48               103.38   
0.55            0.08             0.00              0.00             0.63               104.01   
0.14            0.14             0.00              0.00             0.28               104.29   
0.08            0.46             0.00              0.00             0.54               104.83   
0.07            0.07             0.00              0.00             0.14               104.97   
0.15            0.16             0.00              0.00             0.31               105.28   
0.08            0.04             0.00              0.00             0.12               105.40   
0.05            0.03             0.00              0.00             0.08               105.48   
0.05            0.01             0.00              0.00             0.06               105.54   
0.00            0.00             0.00              0.60             0.60               106.14   
