Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.64              0.00             3.64               52.39    
0.18            0.24             0.00              0.00             0.42               52.81    
0.11            0.08             0.00              0.00             0.19               53.00    
0.05            0.12             0.00              0.00             0.17               53.17    
0.06            0.08             0.00              0.00             0.14               53.31    
0.04            0.11             0.00              0.00             0.15               53.46    
0.05            0.06             0.00              0.00             0.11               53.57    
0.02            0.06             0.00              0.00             0.08               53.65    
0.02            0.02             0.00              0.00             0.04               53.69    
0.02            0.03             0.00              0.00             0.05               53.74    
0.02            0.03             0.00              0.00             0.05               53.79    
0.02            0.02             0.00              0.00             0.04               53.83    
0.03            0.02             0.00              0.00             0.05               53.88    
0.02            0.02             0.00              0.00             0.04               53.92    
0.05            0.02             0.00              0.00             0.07               53.99    
0.05            0.02             0.00              0.00             0.07               54.06    
0.00            0.00             0.00              0.14             0.14               54.20    
