Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             10.36             0.00             10.36              136.24   
0.25            0.51             0.00              0.00             0.76               137.00   
0.26            0.14             0.00              0.00             0.40               137.40   
0.08            0.12             0.00              0.00             0.20               137.60   
0.13            0.12             0.00              0.00             0.25               137.85   
0.08            0.13             0.00              0.00             0.21               138.06   
0.07            0.27             0.00              0.00             0.34               138.40   
0.12            0.15             0.00              0.00             0.27               138.67   
0.06            0.26             0.00              0.00             0.32               138.99   
0.10            0.10             0.00              0.00             0.20               139.19   
0.03            0.09             0.00              0.00             0.12               139.31   
0.03            0.04             0.00              0.00             0.07               139.38   
0.03            0.04             0.00              0.00             0.07               139.45   
0.02            0.04             0.00              0.00             0.06               139.51   
0.02            0.04             0.00              0.00             0.06               139.57   
0.05            0.03             0.00              0.00             0.08               139.65   
0.03            0.04             0.00              0.00             0.07               139.72   
0.08            0.04             0.00              0.00             0.12               139.84   
0.02            0.04             0.00              0.00             0.06               139.90   
0.08            0.04             0.00              0.00             0.12               140.02   
0.02            0.04             0.00              0.00             0.06               140.08   
0.09            0.04             0.00              0.00             0.13               140.21   
0.10            0.04             0.00              0.00             0.14               140.35   
0.02            0.04             0.00              0.00             0.06               140.41   
0.10            0.05             0.00              0.00             0.15               140.56   
0.00            0.00             0.00              0.11             0.11               140.67   
