Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             58.10             0.00             58.10              649.40   
0.15            0.30             0.00              0.00             0.45               649.85   
0.14            0.12             0.00              0.00             0.26               650.11   
0.07            0.17             0.00              0.00             0.24               650.35   
0.10            0.12             0.00              0.00             0.22               650.57   
0.06            0.10             0.00              0.00             0.16               650.73   
0.06            0.19             0.00              0.00             0.25               650.98   
0.08            0.09             0.00              0.00             0.17               651.15   
0.04            0.16             0.00              0.00             0.20               651.35   
0.05            0.08             0.00              0.00             0.13               651.48   
0.02            0.06             0.00              0.00             0.08               651.56   
0.03            0.07             0.00              0.00             0.10               651.66   
0.04            0.04             0.00              0.00             0.08               651.74   
0.02            0.05             0.00              0.00             0.07               651.81   
0.03            0.05             0.00              0.00             0.08               651.89   
0.03            0.14             0.00              0.00             0.17               652.06   
0.06            0.04             0.00              0.00             0.10               652.16   
0.02            0.04             0.00              0.00             0.06               652.22   
0.02            0.07             0.00              0.00             0.09               652.31   
0.04            0.04             0.00              0.00             0.08               652.39   
0.02            0.07             0.00              0.00             0.09               652.48   
0.03            0.05             0.00              0.00             0.08               652.56   
0.02            0.14             0.00              0.00             0.16               652.72   
0.05            0.07             0.00              0.00             0.12               652.84   
0.02            0.06             0.00              0.00             0.08               652.92   
0.02            0.04             0.00              0.00             0.06               652.98   
0.02            0.04             0.00              0.00             0.06               653.04   
0.02            0.02             0.00              0.00             0.04               653.08   
0.02            0.02             0.00              0.00             0.04               653.12   
0.03            0.02             0.00              0.00             0.05               653.17   
0.05            0.02             0.00              0.00             0.07               653.24   
0.05            0.02             0.00              0.00             0.07               653.31   
0.06            0.02             0.00              0.00             0.08               653.39   
0.06            0.02             0.00              0.00             0.08               653.47   
0.07            0.02             0.00              0.00             0.09               653.56   
0.09            0.02             0.00              0.00             0.11               653.67   
0.08            0.02             0.00              0.00             0.10               653.77   
0.00            0.00             0.00              0.14             0.14               653.91   
