Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.34              0.00             3.34               48.44    
0.16            0.23             0.00              0.00             0.39               48.83    
0.10            0.08             0.00              0.00             0.18               49.01    
0.05            0.11             0.00              0.00             0.16               49.17    
0.06            0.06             0.00              0.00             0.12               49.29    
0.04            0.06             0.00              0.00             0.10               49.39    
0.03            0.06             0.00              0.00             0.09               49.48    
0.04            0.08             0.00              0.00             0.12               49.60    
0.03            0.02             0.00              0.00             0.05               49.65    
0.03            0.02             0.00              0.00             0.05               49.70    
0.02            0.02             0.00              0.00             0.04               49.74    
0.02            0.02             0.00              0.00             0.04               49.78    
0.02            0.02             0.00              0.00             0.04               49.82    
0.03            0.02             0.00              0.00             0.05               49.87    
0.05            0.02             0.00              0.00             0.07               49.94    
0.02            0.02             0.00              0.00             0.04               49.98    
0.00            0.00             0.00              0.11             0.11               50.09    
