Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             60.52             0.00             60.52              898.28   
0.33            1.06             0.00              0.00             1.39               899.67   
0.45            0.22             0.00              0.00             0.67               900.34   
0.10            0.19             0.00              0.00             0.29               900.63   
0.10            0.20             0.00              0.00             0.30               900.93   
0.10            0.19             0.00              0.00             0.29               901.22   
0.09            0.81             0.00              0.00             0.90               902.12   
0.34            0.21             0.00              0.00             0.55               902.67   
0.08            0.19             0.00              0.00             0.27               902.94   
0.08            0.72             0.00              0.00             0.80               903.74   
0.32            0.20             0.00              0.00             0.52               904.26   
0.07            0.72             0.00              0.00             0.79               905.05   
0.24            0.16             0.00              0.00             0.40               905.45   
0.03            0.14             0.00              0.00             0.17               905.62   
0.03            0.14             0.00              0.00             0.17               905.79   
0.03            0.14             0.00              0.00             0.17               905.96   
0.03            0.13             0.00              0.00             0.16               906.12   
0.02            0.14             0.00              0.00             0.16               906.28   
0.03            0.13             0.00              0.00             0.16               906.44   
0.04            0.13             0.00              0.00             0.17               906.61   
0.02            0.14             0.00              0.00             0.16               906.77   
0.08            0.07             0.00              0.00             0.15               906.92   
0.02            0.07             0.00              0.00             0.09               907.01   
0.02            0.09             0.00              0.00             0.11               907.12   
0.04            0.09             0.00              0.00             0.13               907.25   
0.04            0.10             0.00              0.00             0.14               907.39   
0.04            0.10             0.00              0.00             0.14               907.53   
0.05            0.09             0.00              0.00             0.14               907.67   
0.06            0.11             0.00              0.00             0.17               907.84   
0.03            0.14             0.00              0.00             0.17               908.01   
0.09            0.08             0.00              0.00             0.17               908.18   
0.02            0.07             0.00              0.00             0.09               908.27   
0.02            0.17             0.00              0.00             0.19               908.46   
0.08            0.15             0.00              0.00             0.23               908.69   
0.07            0.15             0.00              0.00             0.22               908.91   
0.07            0.15             0.00              0.00             0.22               909.13   
0.07            0.15             0.00              0.00             0.22               909.35   
0.08            0.16             0.00              0.00             0.24               909.59   
0.08            0.18             0.00              0.00             0.26               909.85   
0.08            0.16             0.00              0.00             0.24               910.09   
0.08            0.16             0.00              0.00             0.24               910.33   
0.08            0.14             0.00              0.00             0.22               910.55   
0.10            0.16             0.00              0.00             0.26               910.81   
0.08            0.53             0.00              0.00             0.61               911.42   
0.06            0.51             0.00              0.00             0.57               911.99   
0.06            0.09             0.00              0.00             0.15               912.14   
0.02            0.08             0.00              0.00             0.10               912.24   
0.02            0.08             0.00              0.00             0.10               912.34   
0.03            0.08             0.00              0.00             0.11               912.45   
0.02            0.07             0.00              0.00             0.09               912.54   
0.02            0.08             0.00              0.00             0.10               912.64   
0.02            0.08             0.00              0.00             0.10               912.74   
0.02            0.07             0.00              0.00             0.09               912.83   
0.02            0.07             0.00              0.00             0.09               912.92   
0.02            0.07             0.00              0.00             0.09               913.01   
0.02            0.08             0.00              0.00             0.10               913.11   
0.02            0.09             0.00              0.00             0.11               913.22   
0.02            0.08             0.00              0.00             0.10               913.32   
0.02            0.07             0.00              0.00             0.09               913.41   
0.02            0.09             0.00              0.00             0.11               913.52   
0.02            0.08             0.00              0.00             0.10               913.62   
0.02            0.07             0.00              0.00             0.09               913.71   
0.02            0.08             0.00              0.00             0.10               913.81   
0.02            0.07             0.00              0.00             0.09               913.90   
0.02            0.07             0.00              0.00             0.09               913.99   
0.02            0.12             0.00              0.00             0.14               914.13   
0.02            0.08             0.00              0.00             0.10               914.23   
0.03            0.05             0.00              0.00             0.08               914.31   
0.02            0.04             0.00              0.00             0.06               914.37   
0.05            0.06             0.00              0.00             0.11               914.48   
0.08            0.04             0.00              0.00             0.12               914.60   
0.09            0.06             0.00              0.00             0.15               914.75   
0.11            0.04             0.00              0.00             0.15               914.90   
0.11            0.04             0.00              0.00             0.15               915.05   
0.12            0.04             0.00              0.00             0.16               915.21   
0.14            0.04             0.00              0.00             0.18               915.39   
0.15            0.04             0.00              0.00             0.19               915.58   
0.18            0.04             0.00              0.00             0.22               915.80   
0.18            0.05             0.00              0.00             0.23               916.03   
0.19            0.04             0.00              0.00             0.23               916.26   
0.20            0.05             0.00              0.00             0.25               916.51   
0.23            0.05             0.00              0.00             0.28               916.79   
0.24            0.04             0.00              0.00             0.28               917.07   
0.26            0.05             0.00              0.00             0.31               917.38   
0.26            0.06             0.00              0.00             0.32               917.70   
0.27            0.05             0.00              0.00             0.32               918.02   
0.28            0.05             0.00              0.00             0.33               918.35   
0.30            0.06             0.00              0.00             0.36               918.71   
0.38            0.06             0.00              0.00             0.44               919.15   
0.33            0.05             0.00              0.00             0.38               919.53   
0.35            0.05             0.00              0.00             0.40               919.93   
0.35            0.05             0.00              0.00             0.40               920.33   
0.36            0.05             0.00              0.00             0.41               920.74   
0.37            0.05             0.00              0.00             0.42               921.16   
0.38            0.04             0.00              0.00             0.42               921.58   
0.40            0.05             0.00              0.00             0.45               922.03   
0.41            0.05             0.00              0.00             0.46               922.49   
0.00            0.00             0.00              0.53             0.53               923.02   
