Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.23              0.00             7.23               103.09   
0.18            0.36             0.00              0.00             0.54               103.63   
0.16            0.12             0.00              0.00             0.28               103.91   
0.05            0.08             0.00              0.00             0.13               104.04   
0.05            0.08             0.00              0.00             0.13               104.17   
0.06            0.11             0.00              0.00             0.17               104.34   
0.05            0.20             0.00              0.00             0.25               104.59   
0.08            0.08             0.00              0.00             0.16               104.75   
0.04            0.08             0.00              0.00             0.12               104.87   
0.04            0.17             0.00              0.00             0.21               105.08   
0.05            0.16             0.00              0.00             0.21               105.29   
0.03            0.03             0.00              0.00             0.06               105.35   
0.02            0.02             0.00              0.00             0.04               105.39   
0.02            0.02             0.00              0.00             0.04               105.43   
0.02            0.03             0.00              0.00             0.05               105.48   
0.04            0.02             0.00              0.00             0.06               105.54   
0.01            0.02             0.00              0.00             0.03               105.57   
0.05            0.02             0.00              0.00             0.07               105.64   
0.02            0.02             0.00              0.00             0.04               105.68   
0.06            0.02             0.00              0.00             0.08               105.76   
0.06            0.03             0.00              0.00             0.09               105.85   
0.02            0.02             0.00              0.00             0.04               105.89   
0.07            0.02             0.00              0.00             0.09               105.98   
0.02            0.03             0.00              0.00             0.05               106.03   
0.08            0.02             0.00              0.00             0.10               106.13   
0.00            0.00             0.00              0.08             0.08               106.21   
