Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.75              0.00             8.75               110.52   
0.17            0.20             0.00              0.00             0.37               110.89   
0.10            0.10             0.00              0.00             0.20               111.09   
0.06            0.10             0.00              0.00             0.16               111.25   
0.06            0.09             0.00              0.00             0.15               111.40   
0.05            0.09             0.00              0.00             0.14               111.54   
0.05            0.08             0.00              0.00             0.13               111.67   
0.04            0.11             0.00              0.00             0.15               111.82   
0.03            0.04             0.00              0.00             0.07               111.89   
0.04            0.04             0.00              0.00             0.08               111.97   
0.03            0.05             0.00              0.00             0.08               112.05   
0.02            0.06             0.00              0.00             0.08               112.13   
0.04            0.04             0.00              0.00             0.08               112.21   
0.02            0.03             0.00              0.00             0.05               112.26   
0.02            0.04             0.00              0.00             0.06               112.32   
0.03            0.06             0.00              0.00             0.09               112.41   
0.02            0.06             0.00              0.00             0.08               112.49   
0.04            0.03             0.00              0.00             0.07               112.56   
0.02            0.09             0.00              0.00             0.11               112.67   
0.03            0.03             0.00              0.00             0.06               112.73   
0.02            0.04             0.00              0.00             0.06               112.79   
0.04            0.02             0.00              0.00             0.06               112.85   
0.05            0.02             0.00              0.00             0.07               112.92   
0.05            0.02             0.00              0.00             0.07               112.99   
0.05            0.02             0.00              0.00             0.07               113.06   
0.00            0.00             0.00              0.16             0.16               113.22   
