Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             63.58             0.00             63.58              674.90   
0.15            0.33             0.00              0.00             0.48               675.38   
0.14            0.11             0.00              0.00             0.25               675.63   
0.08            0.10             0.00              0.00             0.18               675.81   
0.06            0.10             0.00              0.00             0.16               675.97   
0.07            0.10             0.00              0.00             0.17               676.14   
0.07            0.15             0.00              0.00             0.22               676.36   
0.06            0.17             0.00              0.00             0.23               676.59   
0.07            0.19             0.00              0.00             0.26               676.85   
0.06            0.08             0.00              0.00             0.14               676.99   
0.03            0.05             0.00              0.00             0.08               677.07   
0.04            0.07             0.00              0.00             0.11               677.18   
0.04            0.04             0.00              0.00             0.08               677.26   
0.02            0.05             0.00              0.00             0.07               677.33   
0.03            0.09             0.00              0.00             0.12               677.45   
0.04            0.04             0.00              0.00             0.08               677.53   
0.02            0.05             0.00              0.00             0.07               677.60   
0.04            0.07             0.00              0.00             0.11               677.71   
0.04            0.04             0.00              0.00             0.08               677.79   
0.02            0.08             0.00              0.00             0.10               677.89   
0.04            0.04             0.00              0.00             0.08               677.97   
0.02            0.04             0.00              0.00             0.06               678.03   
0.02            0.06             0.00              0.00             0.08               678.11   
0.04            0.12             0.00              0.00             0.16               678.27   
0.03            0.05             0.00              0.00             0.08               678.35   
0.04            0.11             0.00              0.00             0.15               678.50   
0.03            0.06             0.00              0.00             0.09               678.59   
0.02            0.03             0.00              0.00             0.05               678.64   
0.04            0.02             0.00              0.00             0.06               678.70   
0.04            0.02             0.00              0.00             0.06               678.76   
0.05            0.02             0.00              0.00             0.07               678.83   
0.05            0.02             0.00              0.00             0.07               678.90   
0.06            0.02             0.00              0.00             0.08               678.98   
0.06            0.02             0.00              0.00             0.08               679.06   
0.07            0.02             0.00              0.00             0.09               679.15   
0.07            0.02             0.00              0.00             0.09               679.24   
0.08            0.02             0.00              0.00             0.10               679.34   
0.00            0.00             0.00              0.15             0.15               679.49   
