Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             5.95              0.00             5.95               53.58    
0.14            0.25             0.00              0.00             0.39               53.97    
0.10            0.08             0.00              0.00             0.18               54.15    
0.05            0.07             0.00              0.00             0.12               54.27    
0.05            0.10             0.00              0.00             0.15               54.42    
0.05            0.06             0.00              0.00             0.11               54.53    
0.03            0.06             0.00              0.00             0.09               54.62    
0.03            0.09             0.00              0.00             0.12               54.74    
0.02            0.02             0.00              0.00             0.04               54.78    
0.02            0.02             0.00              0.00             0.04               54.82    
0.02            0.02             0.00              0.00             0.04               54.86    
0.03            0.02             0.00              0.00             0.05               54.91    
0.02            0.02             0.00              0.00             0.04               54.95    
0.02            0.02             0.00              0.00             0.04               54.99    
0.05            0.02             0.00              0.00             0.07               55.06    
0.06            0.02             0.00              0.00             0.08               55.14    
0.00            0.00             0.00              0.07             0.07               55.21    
