Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.16              0.00             3.16               46.55    
0.15            0.24             0.00              0.00             0.39               46.94    
0.10            0.13             0.00              0.00             0.23               47.17    
0.07            0.06             0.00              0.00             0.13               47.30    
0.04            0.11             0.00              0.00             0.15               47.45    
0.06            0.05             0.00              0.00             0.11               47.56    
0.02            0.05             0.00              0.00             0.07               47.63    
0.02            0.07             0.00              0.00             0.09               47.72    
0.03            0.02             0.00              0.00             0.05               47.77    
0.02            0.02             0.00              0.00             0.04               47.81    
0.02            0.02             0.00              0.00             0.04               47.85    
0.03            0.02             0.00              0.00             0.05               47.90    
0.02            0.02             0.00              0.00             0.04               47.94    
0.01            0.02             0.00              0.00             0.03               47.97    
0.05            0.02             0.00              0.00             0.07               48.04    
0.01            0.02             0.00              0.00             0.03               48.07    
0.00            0.00             0.00              0.12             0.12               48.19    
