Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.31              0.00             4.31               57.31    
0.14            0.23             0.00              0.00             0.37               57.68    
0.11            0.13             0.00              0.00             0.24               57.92    
0.07            0.08             0.00              0.00             0.15               58.07    
0.04            0.13             0.00              0.00             0.17               58.24    
0.06            0.05             0.00              0.00             0.11               58.35    
0.02            0.05             0.00              0.00             0.07               58.42    
0.02            0.05             0.00              0.00             0.07               58.49    
0.02            0.02             0.00              0.00             0.04               58.53    
0.02            0.02             0.00              0.00             0.04               58.57    
0.02            0.02             0.00              0.00             0.04               58.61    
0.02            0.02             0.00              0.00             0.04               58.65    
0.04            0.02             0.00              0.00             0.06               58.71    
0.02            0.02             0.00              0.00             0.04               58.75    
0.05            0.02             0.00              0.00             0.07               58.82    
0.02            0.02             0.00              0.00             0.04               58.86    
0.00            0.00             0.00              0.12             0.12               58.98    
