Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.17              0.00             8.17               110.10   
0.16            0.23             0.00              0.00             0.39               110.49   
0.10            0.10             0.00              0.00             0.20               110.69   
0.06            0.09             0.00              0.00             0.15               110.84   
0.06            0.10             0.00              0.00             0.16               111.00   
0.05            0.08             0.00              0.00             0.13               111.13   
0.05            0.12             0.00              0.00             0.17               111.30   
0.04            0.10             0.00              0.00             0.14               111.44   
0.04            0.05             0.00              0.00             0.09               111.53   
0.03            0.04             0.00              0.00             0.07               111.60   
0.03            0.05             0.00              0.00             0.08               111.68   
0.02            0.04             0.00              0.00             0.06               111.74   
0.03            0.06             0.00              0.00             0.09               111.83   
0.04            0.03             0.00              0.00             0.07               111.90   
0.02            0.04             0.00              0.00             0.06               111.96   
0.03            0.07             0.00              0.00             0.10               112.06   
0.02            0.04             0.00              0.00             0.06               112.12   
0.03            0.07             0.00              0.00             0.10               112.22   
0.02            0.08             0.00              0.00             0.10               112.32   
0.03            0.02             0.00              0.00             0.05               112.37   
0.02            0.02             0.00              0.00             0.04               112.41   
0.03            0.02             0.00              0.00             0.05               112.46   
0.04            0.02             0.00              0.00             0.06               112.52   
0.05            0.02             0.00              0.00             0.07               112.59   
0.05            0.02             0.00              0.00             0.07               112.66   
0.00            0.00             0.00              0.12             0.12               112.78   
