Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             10.71             0.00             10.71              193.96   
0.23            0.46             0.00              0.00             0.69               194.65   
0.18            0.37             0.00              0.00             0.55               195.20   
0.18            0.14             0.00              0.00             0.32               195.52   
0.06            0.11             0.00              0.00             0.17               195.69   
0.06            0.23             0.00              0.00             0.29               195.98   
0.10            0.11             0.00              0.00             0.21               196.19   
0.04            0.10             0.00              0.00             0.14               196.33   
0.04            0.29             0.00              0.00             0.33               196.66   
0.10            0.10             0.00              0.00             0.20               196.86   
0.03            0.09             0.00              0.00             0.12               196.98   
0.03            0.09             0.00              0.00             0.12               197.10   
0.02            0.11             0.00              0.00             0.13               197.23   
0.05            0.32             0.00              0.00             0.37               197.60   
0.14            0.25             0.00              0.00             0.39               197.99   
0.14            0.08             0.00              0.00             0.22               198.21   
0.03            0.08             0.00              0.00             0.11               198.32   
0.02            0.07             0.00              0.00             0.09               198.41   
0.02            0.08             0.00              0.00             0.10               198.51   
0.02            0.08             0.00              0.00             0.10               198.61   
0.02            0.08             0.00              0.00             0.10               198.71   
0.02            0.05             0.00              0.00             0.07               198.78   
0.02            0.10             0.00              0.00             0.12               198.90   
0.04            0.05             0.00              0.00             0.09               198.99   
0.02            0.08             0.00              0.00             0.10               199.09   
0.05            0.06             0.00              0.00             0.11               199.20   
0.02            0.05             0.00              0.00             0.07               199.27   
0.05            0.05             0.00              0.00             0.10               199.37   
0.02            0.06             0.00              0.00             0.08               199.45   
0.04            0.05             0.00              0.00             0.09               199.54   
0.04            0.09             0.00              0.00             0.13               199.67   
0.08            0.09             0.00              0.00             0.17               199.84   
0.07            0.09             0.00              0.00             0.16               200.00   
0.04            0.09             0.00              0.00             0.13               200.13   
0.07            0.11             0.00              0.00             0.18               200.31   
0.10            0.22             0.00              0.00             0.32               200.63   
0.17            0.03             0.00              0.00             0.20               200.83   
0.02            0.09             0.00              0.00             0.11               200.94   
0.05            0.06             0.00              0.00             0.11               201.05   
0.08            0.09             0.00              0.00             0.17               201.22   
0.05            0.06             0.00              0.00             0.11               201.33   
0.04            0.07             0.00              0.00             0.11               201.44   
0.05            0.08             0.00              0.00             0.13               201.57   
0.05            0.06             0.00              0.00             0.11               201.68   
0.09            0.18             0.00              0.00             0.27               201.95   
0.15            0.03             0.00              0.00             0.18               202.13   
0.04            0.03             0.00              0.00             0.07               202.20   
0.02            0.02             0.00              0.00             0.04               202.24   
0.01            0.02             0.00              0.00             0.03               202.27   
0.02            0.04             0.00              0.00             0.06               202.33   
0.01            0.03             0.00              0.00             0.04               202.37   
0.11            0.07             0.00              0.00             0.18               202.55   
0.10            0.05             0.00              0.00             0.15               202.70   
0.05            0.07             0.00              0.00             0.12               202.82   
0.04            0.05             0.00              0.00             0.09               202.91   
0.04            0.05             0.00              0.00             0.09               203.00   
0.04            0.03             0.00              0.00             0.07               203.07   
0.02            0.03             0.00              0.00             0.05               203.12   
0.01            0.03             0.00              0.00             0.04               203.16   
0.01            0.03             0.00              0.00             0.04               203.20   
0.12            0.05             0.00              0.00             0.17               203.37   
0.00            0.00             0.00              0.18             0.18               203.55   
