Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             6.11              0.00             6.11               83.19    
0.14            0.19             0.00              0.00             0.33               83.52    
0.09            0.09             0.00              0.00             0.18               83.70    
0.05            0.08             0.00              0.00             0.13               83.83    
0.05            0.09             0.00              0.00             0.14               83.97    
0.05            0.08             0.00              0.00             0.13               84.10    
0.04            0.09             0.00              0.00             0.13               84.23    
0.04            0.11             0.00              0.00             0.15               84.38    
0.03            0.04             0.00              0.00             0.07               84.45    
0.03            0.04             0.00              0.00             0.07               84.52    
0.03            0.05             0.00              0.00             0.08               84.60    
0.02            0.08             0.00              0.00             0.10               84.70    
0.04            0.03             0.00              0.00             0.07               84.77    
0.02            0.03             0.00              0.00             0.05               84.82    
0.02            0.07             0.00              0.00             0.09               84.91    
0.03            0.03             0.00              0.00             0.06               84.97    
0.02            0.06             0.00              0.00             0.08               85.05    
0.04            0.03             0.00              0.00             0.07               85.12    
0.02            0.07             0.00              0.00             0.09               85.21    
0.03            0.02             0.00              0.00             0.05               85.26    
0.02            0.02             0.00              0.00             0.04               85.30    
0.03            0.02             0.00              0.00             0.05               85.35    
0.04            0.01             0.00              0.00             0.05               85.40    
0.05            0.01             0.00              0.00             0.06               85.46    
0.05            0.02             0.00              0.00             0.07               85.53    
0.00            0.00             0.00              0.11             0.11               85.64    
