Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.85              0.00             2.85               32.88    
0.08            0.03             0.00              0.00             0.11               32.99    
0.03            0.03             0.00              0.00             0.06               33.05    
0.03            0.04             0.00              0.00             0.07               33.12    
0.02            0.02             0.00              0.00             0.04               33.16    
0.02            0.02             0.00              0.00             0.04               33.20    
0.02            0.01             0.00              0.00             0.03               33.23    
0.02            0.01             0.00              0.00             0.03               33.26    
0.02            0.00             0.00              0.00             0.02               33.28    
0.00            0.00             0.00              0.06             0.06               33.34    
