Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.69              0.00             3.69               53.51    
0.13            0.23             0.00              0.00             0.36               53.87    
0.10            0.13             0.00              0.00             0.23               54.10    
0.07            0.12             0.00              0.00             0.19               54.29    
0.07            0.06             0.00              0.00             0.13               54.42    
0.02            0.05             0.00              0.00             0.07               54.49    
0.02            0.05             0.00              0.00             0.07               54.56    
0.02            0.05             0.00              0.00             0.07               54.63    
0.02            0.02             0.00              0.00             0.04               54.67    
0.02            0.02             0.00              0.00             0.04               54.71    
0.06            0.02             0.00              0.00             0.08               54.79    
0.05            0.02             0.00              0.00             0.07               54.86    
0.05            0.02             0.00              0.00             0.07               54.93    
0.05            0.02             0.00              0.00             0.07               55.00    
0.06            0.02             0.00              0.00             0.08               55.08    
0.06            0.02             0.00              0.00             0.08               55.16    
0.00            0.00             0.00              0.13             0.13               55.29    
