Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.45              0.00             3.45               49.15    
0.16            0.23             0.00              0.00             0.39               49.54    
0.10            0.09             0.00              0.00             0.19               49.73    
0.05            0.11             0.00              0.00             0.16               49.89    
0.07            0.11             0.00              0.00             0.18               50.07    
0.07            0.05             0.00              0.00             0.12               50.19    
0.02            0.05             0.00              0.00             0.07               50.26    
0.02            0.05             0.00              0.00             0.07               50.33    
0.02            0.02             0.00              0.00             0.04               50.37    
0.02            0.02             0.00              0.00             0.04               50.41    
0.02            0.02             0.00              0.00             0.04               50.45    
0.03            0.02             0.00              0.00             0.05               50.50    
0.02            0.02             0.00              0.00             0.04               50.54    
0.05            0.02             0.00              0.00             0.07               50.61    
0.02            0.02             0.00              0.00             0.04               50.65    
0.05            0.02             0.00              0.00             0.07               50.72    
0.00            0.00             0.00              0.09             0.09               50.81    
