Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.65              0.00             3.65               50.47    
0.16            0.23             0.00              0.00             0.39               50.86    
0.12            0.13             0.00              0.00             0.25               51.11    
0.07            0.06             0.00              0.00             0.13               51.24    
0.04            0.11             0.00              0.00             0.15               51.39    
0.06            0.05             0.00              0.00             0.11               51.50    
0.02            0.05             0.00              0.00             0.07               51.57    
0.02            0.05             0.00              0.00             0.07               51.64    
0.02            0.02             0.00              0.00             0.04               51.68    
0.02            0.02             0.00              0.00             0.04               51.72    
0.03            0.04             0.00              0.00             0.07               51.79    
0.02            0.02             0.00              0.00             0.04               51.83    
0.01            0.02             0.00              0.00             0.03               51.86    
0.05            0.02             0.00              0.00             0.07               51.93    
0.02            0.02             0.00              0.00             0.04               51.97    
0.01            0.02             0.00              0.00             0.03               52.00    
0.00            0.00             0.00              0.12             0.12               52.12    
