Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             14.39             0.00             14.39              224.28   
0.30            0.35             0.00              0.00             0.65               224.93   
0.10            0.18             0.00              0.00             0.28               225.21   
0.06            0.24             0.00              0.00             0.30               225.51   
0.08            0.42             0.00              0.00             0.50               226.01   
0.16            0.14             0.00              0.00             0.30               226.31   
0.03            0.13             0.00              0.00             0.16               226.47   
0.04            0.35             0.00              0.00             0.39               226.86   
0.15            0.14             0.00              0.00             0.29               227.15   
0.05            0.38             0.00              0.00             0.43               227.58   
0.15            0.15             0.00              0.00             0.30               227.88   
0.05            0.12             0.00              0.00             0.17               228.05   
0.04            0.11             0.00              0.00             0.15               228.20   
0.04            0.12             0.00              0.00             0.16               228.36   
0.06            0.29             0.00              0.00             0.35               228.71   
0.10            0.11             0.00              0.00             0.21               228.92   
0.03            0.12             0.00              0.00             0.15               229.07   
0.03            0.11             0.00              0.00             0.14               229.21   
0.03            0.27             0.00              0.00             0.30               229.51   
0.03            0.07             0.00              0.00             0.10               229.61   
0.05            0.06             0.00              0.00             0.11               229.72   
0.08            0.06             0.00              0.00             0.14               229.86   
0.07            0.06             0.00              0.00             0.13               229.99   
0.08            0.06             0.00              0.00             0.14               230.13   
0.09            0.06             0.00              0.00             0.15               230.28   
0.06            0.06             0.00              0.00             0.12               230.40   
0.09            0.28             0.00              0.00             0.37               230.77   
0.07            0.09             0.00              0.00             0.16               230.93   
0.14            0.09             0.00              0.00             0.23               231.16   
0.08            0.08             0.00              0.00             0.16               231.32   
0.07            0.08             0.00              0.00             0.15               231.47   
0.07            0.08             0.00              0.00             0.15               231.62   
0.08            0.09             0.00              0.00             0.17               231.79   
0.08            0.08             0.00              0.00             0.16               231.95   
0.07            0.06             0.00              0.00             0.13               232.08   
0.03            0.06             0.00              0.00             0.09               232.17   
0.02            0.06             0.00              0.00             0.08               232.25   
0.05            0.06             0.00              0.00             0.11               232.36   
0.13            0.06             0.00              0.00             0.19               232.55   
0.05            0.06             0.00              0.00             0.11               232.66   
0.05            0.07             0.00              0.00             0.12               232.78   
0.00            0.00             0.00              0.11             0.11               232.89   
