Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             62.97             0.00             62.97              684.28   
0.16            0.30             0.00              0.00             0.46               684.74   
0.14            0.11             0.00              0.00             0.25               684.99   
0.07            0.10             0.00              0.00             0.17               685.16   
0.07            0.10             0.00              0.00             0.17               685.33   
0.10            0.17             0.00              0.00             0.27               685.60   
0.07            0.10             0.00              0.00             0.17               685.77   
0.05            0.15             0.00              0.00             0.20               685.97   
0.06            0.18             0.00              0.00             0.24               686.21   
0.05            0.08             0.00              0.00             0.13               686.34   
0.03            0.05             0.00              0.00             0.08               686.42   
0.03            0.05             0.00              0.00             0.08               686.50   
0.03            0.06             0.00              0.00             0.09               686.59   
0.02            0.05             0.00              0.00             0.07               686.66   
0.03            0.06             0.00              0.00             0.09               686.75   
0.03            0.04             0.00              0.00             0.07               686.82   
0.02            0.05             0.00              0.00             0.07               686.89   
0.03            0.05             0.00              0.00             0.08               686.97   
0.03            0.06             0.00              0.00             0.09               687.06   
0.02            0.05             0.00              0.00             0.07               687.13   
0.03            0.12             0.00              0.00             0.15               687.28   
0.05            0.06             0.00              0.00             0.11               687.39   
0.02            0.07             0.00              0.00             0.09               687.48   
0.03            0.04             0.00              0.00             0.07               687.55   
0.02            0.13             0.00              0.00             0.15               687.70   
0.04            0.04             0.00              0.00             0.08               687.78   
0.03            0.07             0.00              0.00             0.10               687.88   
0.02            0.02             0.00              0.00             0.04               687.92   
0.02            0.02             0.00              0.00             0.04               687.96   
0.03            0.04             0.00              0.00             0.07               688.03   
0.05            0.02             0.00              0.00             0.07               688.10   
0.05            0.02             0.00              0.00             0.07               688.17   
0.06            0.02             0.00              0.00             0.08               688.25   
0.07            0.02             0.00              0.00             0.09               688.34   
0.07            0.02             0.00              0.00             0.09               688.43   
0.08            0.02             0.00              0.00             0.10               688.53   
0.08            0.02             0.00              0.00             0.10               688.63   
0.00            0.00             0.00              0.15             0.15               688.78   
