Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.22              0.00             3.22               46.96    
0.17            0.23             0.00              0.00             0.40               47.36    
0.10            0.15             0.00              0.00             0.25               47.61    
0.07            0.06             0.00              0.00             0.13               47.74    
0.04            0.06             0.00              0.00             0.10               47.84    
0.03            0.10             0.00              0.00             0.13               47.97    
0.06            0.05             0.00              0.00             0.11               48.08    
0.02            0.05             0.00              0.00             0.07               48.15    
0.02            0.02             0.00              0.00             0.04               48.19    
0.02            0.02             0.00              0.00             0.04               48.23    
0.01            0.02             0.00              0.00             0.03               48.26    
0.03            0.02             0.00              0.00             0.05               48.31    
0.02            0.02             0.00              0.00             0.04               48.35    
0.05            0.02             0.00              0.00             0.07               48.42    
0.02            0.02             0.00              0.00             0.04               48.46    
0.05            0.02             0.00              0.00             0.07               48.53    
0.00            0.00             0.00              0.08             0.08               48.61    
