Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             5.84              0.00             5.84               79.23    
0.19            0.31             0.00              0.00             0.50               79.73    
0.15            0.11             0.00              0.00             0.26               79.99    
0.07            0.16             0.00              0.00             0.23               80.22    
0.09            0.09             0.00              0.00             0.18               80.40    
0.06            0.13             0.00              0.00             0.19               80.59    
0.07            0.08             0.00              0.00             0.15               80.74    
0.03            0.07             0.00              0.00             0.10               80.84    
0.03            0.03             0.00              0.00             0.06               80.90    
0.02            0.03             0.00              0.00             0.05               80.95    
0.02            0.03             0.00              0.00             0.05               81.00    
0.05            0.03             0.00              0.00             0.08               81.08    
0.06            0.03             0.00              0.00             0.09               81.17    
0.02            0.03             0.00              0.00             0.05               81.22    
0.02            0.03             0.00              0.00             0.05               81.27    
0.07            0.03             0.00              0.00             0.10               81.37    
0.00            0.00             0.00              0.08             0.08               81.45    
