Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.12              0.00             8.12               117.12   
0.21            0.39             0.00              0.00             0.60               117.72   
0.17            0.26             0.00              0.00             0.43               118.15   
0.14            0.11             0.00              0.00             0.25               118.40   
0.05            0.09             0.00              0.00             0.14               118.54   
0.04            0.08             0.00              0.00             0.12               118.66   
0.04            0.08             0.00              0.00             0.12               118.78   
0.04            0.07             0.00              0.00             0.11               118.89   
0.04            0.08             0.00              0.00             0.12               119.01   
0.04            0.19             0.00              0.00             0.23               119.24   
0.05            0.08             0.00              0.00             0.13               119.37   
0.02            0.03             0.00              0.00             0.05               119.42   
0.02            0.03             0.00              0.00             0.05               119.47   
0.02            0.03             0.00              0.00             0.05               119.52   
0.02            0.03             0.00              0.00             0.05               119.57   
0.04            0.02             0.00              0.00             0.06               119.63   
0.03            0.04             0.00              0.00             0.07               119.70   
0.02            0.03             0.00              0.00             0.05               119.75   
0.02            0.03             0.00              0.00             0.05               119.80   
0.06            0.02             0.00              0.00             0.08               119.88   
0.06            0.02             0.00              0.00             0.08               119.96   
0.02            0.03             0.00              0.00             0.05               120.01   
0.07            0.03             0.00              0.00             0.10               120.11   
0.07            0.03             0.00              0.00             0.10               120.21   
0.02            0.03             0.00              0.00             0.05               120.26   
0.00            0.00             0.00              0.13             0.13               120.39   
