Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.69              0.00             7.69               111.22   
0.18            0.38             0.00              0.00             0.56               111.78   
0.16            0.10             0.00              0.00             0.26               112.04   
0.05            0.09             0.00              0.00             0.14               112.18   
0.05            0.23             0.00              0.00             0.28               112.46   
0.10            0.08             0.00              0.00             0.18               112.64   
0.06            0.08             0.00              0.00             0.14               112.78   
0.04            0.08             0.00              0.00             0.12               112.90   
0.04            0.08             0.00              0.00             0.12               113.02   
0.04            0.08             0.00              0.00             0.12               113.14   
0.04            0.17             0.00              0.00             0.21               113.35   
0.05            0.04             0.00              0.00             0.09               113.44   
0.02            0.02             0.00              0.00             0.04               113.48   
0.04            0.02             0.00              0.00             0.06               113.54   
0.06            0.02             0.00              0.00             0.08               113.62   
0.08            0.02             0.00              0.00             0.10               113.72   
0.06            0.02             0.00              0.00             0.08               113.80   
0.07            0.02             0.00              0.00             0.09               113.89   
0.07            0.02             0.00              0.00             0.09               113.98   
0.08            0.02             0.00              0.00             0.10               114.08   
0.09            0.02             0.00              0.00             0.11               114.19   
0.09            0.02             0.00              0.00             0.11               114.30   
0.10            0.02             0.00              0.00             0.12               114.42   
0.11            0.03             0.00              0.00             0.14               114.56   
0.12            0.03             0.00              0.00             0.15               114.71   
0.00            0.00             0.00              0.21             0.21               114.92   
