Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.96              0.00             2.96               34.49    
0.10            0.03             0.00              0.00             0.13               34.62    
0.05            0.06             0.00              0.00             0.11               34.73    
0.03            0.03             0.00              0.00             0.06               34.79    
0.02            0.03             0.00              0.00             0.05               34.84    
0.02            0.02             0.00              0.00             0.04               34.88    
0.03            0.01             0.00              0.00             0.04               34.92    
0.02            0.01             0.00              0.00             0.03               34.95    
0.02            0.00             0.00              0.00             0.02               34.97    
0.00            0.00             0.00              0.07             0.07               35.04    
