Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.10              0.00             3.10               44.86    
0.14            0.24             0.00              0.00             0.38               45.24    
0.10            0.13             0.00              0.00             0.23               45.47    
0.08            0.07             0.00              0.00             0.15               45.62    
0.04            0.11             0.00              0.00             0.15               45.77    
0.06            0.06             0.00              0.00             0.12               45.89    
0.02            0.05             0.00              0.00             0.07               45.96    
0.02            0.05             0.00              0.00             0.07               46.03    
0.02            0.02             0.00              0.00             0.04               46.07    
0.01            0.02             0.00              0.00             0.03               46.10    
0.01            0.02             0.00              0.00             0.03               46.13    
0.02            0.02             0.00              0.00             0.04               46.17    
0.03            0.02             0.00              0.00             0.05               46.22    
0.04            0.02             0.00              0.00             0.06               46.28    
0.01            0.02             0.00              0.00             0.03               46.31    
0.05            0.02             0.00              0.00             0.07               46.38    
0.00            0.00             0.00              0.08             0.08               46.46    
