Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.93              0.00             7.93               112.72   
0.19            0.37             0.00              0.00             0.56               113.28   
0.16            0.11             0.00              0.00             0.27               113.55   
0.05            0.24             0.00              0.00             0.29               113.84   
0.12            0.10             0.00              0.00             0.22               114.06   
0.06            0.29             0.00              0.00             0.35               114.41   
0.14            0.09             0.00              0.00             0.23               114.64   
0.05            0.08             0.00              0.00             0.13               114.77   
0.03            0.08             0.00              0.00             0.11               114.88   
0.02            0.07             0.00              0.00             0.09               114.97   
0.02            0.06             0.00              0.00             0.08               115.05   
0.02            0.03             0.00              0.00             0.05               115.10   
0.02            0.02             0.00              0.00             0.04               115.14   
0.04            0.03             0.00              0.00             0.07               115.21   
0.07            0.02             0.00              0.00             0.09               115.30   
0.06            0.04             0.00              0.00             0.10               115.40   
0.06            0.02             0.00              0.00             0.08               115.48   
0.07            0.03             0.00              0.00             0.10               115.58   
0.10            0.03             0.00              0.00             0.13               115.71   
0.08            0.03             0.00              0.00             0.11               115.82   
0.09            0.02             0.00              0.00             0.11               115.93   
0.09            0.02             0.00              0.00             0.11               116.04   
0.10            0.02             0.00              0.00             0.12               116.16   
0.10            0.02             0.00              0.00             0.12               116.28   
0.11            0.02             0.00              0.00             0.13               116.41   
0.00            0.00             0.00              0.20             0.20               116.61   
