Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.44              0.00             3.44               50.12    
0.17            0.22             0.00              0.00             0.39               50.51    
0.10            0.13             0.00              0.00             0.23               50.74    
0.08            0.13             0.00              0.00             0.21               50.95    
0.07            0.06             0.00              0.00             0.13               51.08    
0.03            0.05             0.00              0.00             0.08               51.16    
0.02            0.05             0.00              0.00             0.07               51.23    
0.02            0.05             0.00              0.00             0.07               51.30    
0.02            0.02             0.00              0.00             0.04               51.34    
0.02            0.02             0.00              0.00             0.04               51.38    
0.02            0.02             0.00              0.00             0.04               51.42    
0.03            0.02             0.00              0.00             0.05               51.47    
0.02            0.02             0.00              0.00             0.04               51.51    
0.05            0.02             0.00              0.00             0.07               51.58    
0.02            0.02             0.00              0.00             0.04               51.62    
0.05            0.02             0.00              0.00             0.07               51.69    
0.00            0.00             0.00              0.07             0.07               51.76    
