Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             36.36             0.00             36.36              398.52   
0.14            0.27             0.00              0.00             0.41               398.93   
0.12            0.11             0.00              0.00             0.23               399.16   
0.07            0.09             0.00              0.00             0.16               399.32   
0.06            0.11             0.00              0.00             0.17               399.49   
0.07            0.14             0.00              0.00             0.21               399.70   
0.07            0.17             0.00              0.00             0.24               399.94   
0.06            0.12             0.00              0.00             0.18               400.12   
0.05            0.09             0.00              0.00             0.14               400.26   
0.03            0.05             0.00              0.00             0.08               400.34   
0.03            0.07             0.00              0.00             0.10               400.44   
0.03            0.04             0.00              0.00             0.07               400.51   
0.02            0.05             0.00              0.00             0.07               400.58   
0.03            0.06             0.00              0.00             0.09               400.67   
0.03            0.04             0.00              0.00             0.07               400.74   
0.02            0.05             0.00              0.00             0.07               400.81   
0.03            0.06             0.00              0.00             0.09               400.90   
0.03            0.04             0.00              0.00             0.07               400.97   
0.02            0.05             0.00              0.00             0.07               401.04   
0.03            0.10             0.00              0.00             0.13               401.17   
0.03            0.11             0.00              0.00             0.14               401.31   
0.04            0.06             0.00              0.00             0.10               401.41   
0.02            0.04             0.00              0.00             0.06               401.47   
0.02            0.02             0.00              0.00             0.04               401.51   
0.02            0.02             0.00              0.00             0.04               401.55   
0.03            0.03             0.00              0.00             0.06               401.61   
0.05            0.02             0.00              0.00             0.07               401.68   
0.05            0.02             0.00              0.00             0.07               401.75   
0.05            0.02             0.00              0.00             0.07               401.82   
0.06            0.03             0.00              0.00             0.09               401.91   
0.06            0.02             0.00              0.00             0.08               401.99   
0.00            0.00             0.00              0.16             0.16               402.15   
