Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             6.72              0.00             6.72               89.79    
0.14            0.19             0.00              0.00             0.33               90.12    
0.09            0.09             0.00              0.00             0.18               90.30    
0.06            0.13             0.00              0.00             0.19               90.49    
0.07            0.08             0.00              0.00             0.15               90.64    
0.05            0.09             0.00              0.00             0.14               90.78    
0.05            0.07             0.00              0.00             0.12               90.90    
0.03            0.08             0.00              0.00             0.11               91.01    
0.03            0.06             0.00              0.00             0.09               91.10    
0.05            0.03             0.00              0.00             0.08               91.18    
0.02            0.03             0.00              0.00             0.05               91.23    
0.02            0.07             0.00              0.00             0.09               91.32    
0.04            0.07             0.00              0.00             0.11               91.43    
0.03            0.07             0.00              0.00             0.10               91.53    
0.03            0.05             0.00              0.00             0.08               91.61    
0.02            0.03             0.00              0.00             0.05               91.66    
0.02            0.03             0.00              0.00             0.05               91.71    
0.02            0.03             0.00              0.00             0.05               91.76    
0.02            0.03             0.00              0.00             0.05               91.81    
0.02            0.03             0.00              0.00             0.05               91.86    
0.02            0.02             0.00              0.00             0.04               91.90    
0.03            0.02             0.00              0.00             0.05               91.95    
0.04            0.02             0.00              0.00             0.06               92.01    
0.04            0.02             0.00              0.00             0.06               92.07    
0.05            0.02             0.00              0.00             0.07               92.14    
0.00            0.00             0.00              0.11             0.11               92.25    
