Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             178.06            0.00             178.06             1928.16  
0.23            0.74             0.00              0.00             0.97               1929.13  
0.32            0.20             0.00              0.00             0.52               1929.65  
0.10            0.16             0.00              0.00             0.26               1929.91  
0.09            0.15             0.00              0.00             0.24               1930.15  
0.09            0.47             0.00              0.00             0.56               1930.71  
0.21            0.17             0.00              0.00             0.38               1931.09  
0.08            0.15             0.00              0.00             0.23               1931.32  
0.08            0.15             0.00              0.00             0.23               1931.55  
0.08            0.49             0.00              0.00             0.57               1932.12  
0.17            0.15             0.00              0.00             0.32               1932.44  
0.05            0.14             0.00              0.00             0.19               1932.63  
0.05            0.13             0.00              0.00             0.18               1932.81  
0.05            0.14             0.00              0.00             0.19               1933.00  
0.05            0.36             0.00              0.00             0.41               1933.41  
0.08            0.13             0.00              0.00             0.21               1933.62  
0.03            0.10             0.00              0.00             0.13               1933.75  
0.05            0.11             0.00              0.00             0.16               1933.91  
0.05            0.06             0.00              0.00             0.11               1934.02  
0.02            0.08             0.00              0.00             0.10               1934.12  
0.04            0.11             0.00              0.00             0.15               1934.27  
0.04            0.06             0.00              0.00             0.10               1934.37  
0.02            0.08             0.00              0.00             0.10               1934.47  
0.04            0.11             0.00              0.00             0.15               1934.62  
0.05            0.07             0.00              0.00             0.12               1934.74  
0.03            0.08             0.00              0.00             0.11               1934.85  
0.04            0.43             0.00              0.00             0.47               1935.32  
0.19            0.08             0.00              0.00             0.27               1935.59  
0.03            0.07             0.00              0.00             0.10               1935.69  
0.02            0.06             0.00              0.00             0.08               1935.77  
0.02            0.06             0.00              0.00             0.08               1935.85  
0.02            0.06             0.00              0.00             0.08               1935.93  
0.02            0.06             0.00              0.00             0.08               1936.01  
0.02            0.06             0.00              0.00             0.08               1936.09  
0.02            0.09             0.00              0.00             0.11               1936.20  
0.04            0.09             0.00              0.00             0.13               1936.33  
0.02            0.14             0.00              0.00             0.16               1936.49  
0.06            0.07             0.00              0.00             0.13               1936.62  
0.02            0.11             0.00              0.00             0.13               1936.75  
0.05            0.06             0.00              0.00             0.11               1936.86  
0.02            0.11             0.00              0.00             0.13               1936.99  
0.05            0.11             0.00              0.00             0.16               1937.15  
0.06            0.11             0.00              0.00             0.17               1937.32  
0.05            0.10             0.00              0.00             0.15               1937.47  
0.08            0.38             0.00              0.00             0.46               1937.93  
0.08            0.10             0.00              0.00             0.18               1938.11  
0.02            0.07             0.00              0.00             0.09               1938.20  
0.02            0.08             0.00              0.00             0.10               1938.30  
0.02            0.06             0.00              0.00             0.08               1938.38  
0.02            0.06             0.00              0.00             0.08               1938.46  
0.03            0.06             0.00              0.00             0.09               1938.55  
0.02            0.04             0.00              0.00             0.06               1938.61  
0.02            0.03             0.00              0.00             0.05               1938.66  
0.05            0.03             0.00              0.00             0.08               1938.74  
0.07            0.03             0.00              0.00             0.10               1938.84  
0.07            0.03             0.00              0.00             0.10               1938.94  
0.08            0.03             0.00              0.00             0.11               1939.05  
0.09            0.03             0.00              0.00             0.12               1939.17  
0.10            0.03             0.00              0.00             0.13               1939.30  
0.11            0.04             0.00              0.00             0.15               1939.45  
0.12            0.04             0.00              0.00             0.16               1939.61  
0.12            0.03             0.00              0.00             0.15               1939.76  
0.13            0.03             0.00              0.00             0.16               1939.92  
0.14            0.04             0.00              0.00             0.18               1940.10  
0.15            0.04             0.00              0.00             0.19               1940.29  
0.17            0.04             0.00              0.00             0.21               1940.50  
0.17            0.04             0.00              0.00             0.21               1940.71  
0.18            0.04             0.00              0.00             0.22               1940.93  
0.19            0.04             0.00              0.00             0.23               1941.16  
0.20            0.04             0.00              0.00             0.24               1941.40  
0.22            0.04             0.00              0.00             0.26               1941.66  
0.21            0.04             0.00              0.00             0.25               1941.91  
0.23            0.04             0.00              0.00             0.27               1942.18  
0.00            0.00             0.00              0.30             0.30               1942.48  
