Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             98.02             0.00             98.02              927.99   
0.20            0.47             0.00              0.00             0.67               928.66   
0.22            0.16             0.00              0.00             0.38               929.04   
0.10            0.14             0.00              0.00             0.24               929.28   
0.12            0.27             0.00              0.00             0.39               929.67   
0.14            0.28             0.00              0.00             0.42               930.09   
0.15            0.13             0.00              0.00             0.28               930.37   
0.06            0.12             0.00              0.00             0.18               930.55   
0.05            0.28             0.00              0.00             0.33               930.88   
0.10            0.12             0.00              0.00             0.22               931.10   
0.04            0.11             0.00              0.00             0.15               931.25   
0.03            0.07             0.00              0.00             0.10               931.35   
0.05            0.07             0.00              0.00             0.12               931.47   
0.04            0.09             0.00              0.00             0.13               931.60   
0.03            0.07             0.00              0.00             0.10               931.70   
0.04            0.07             0.00              0.00             0.11               931.81   
0.04            0.09             0.00              0.00             0.13               931.94   
0.04            0.07             0.00              0.00             0.11               932.05   
0.04            0.22             0.00              0.00             0.26               932.31   
0.10            0.07             0.00              0.00             0.17               932.48   
0.03            0.06             0.00              0.00             0.09               932.57   
0.03            0.06             0.00              0.00             0.09               932.66   
0.02            0.07             0.00              0.00             0.09               932.75   
0.04            0.24             0.00              0.00             0.28               933.03   
0.11            0.06             0.00              0.00             0.17               933.20   
0.03            0.07             0.00              0.00             0.10               933.30   
0.03            0.08             0.00              0.00             0.11               933.41   
0.02            0.09             0.00              0.00             0.11               933.52   
0.03            0.09             0.00              0.00             0.12               933.64   
0.03            0.09             0.00              0.00             0.12               933.76   
0.03            0.09             0.00              0.00             0.12               933.88   
0.03            0.04             0.00              0.00             0.07               933.95   
0.02            0.03             0.00              0.00             0.05               934.00   
0.05            0.03             0.00              0.00             0.08               934.08   
0.07            0.03             0.00              0.00             0.10               934.18   
0.07            0.03             0.00              0.00             0.10               934.28   
0.08            0.03             0.00              0.00             0.11               934.39   
0.09            0.03             0.00              0.00             0.12               934.51   
0.10            0.03             0.00              0.00             0.13               934.64   
0.11            0.05             0.00              0.00             0.16               934.80   
0.12            0.03             0.00              0.00             0.15               934.95   
0.12            0.04             0.00              0.00             0.16               935.11   
0.14            0.04             0.00              0.00             0.18               935.29   
0.00            0.00             0.00              0.22             0.22               935.51   
