Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.99              0.00             7.99               112.27   
0.19            0.37             0.00              0.00             0.56               112.83   
0.16            0.10             0.00              0.00             0.26               113.09   
0.05            0.24             0.00              0.00             0.29               113.38   
0.13            0.24             0.00              0.00             0.37               113.75   
0.12            0.07             0.00              0.00             0.19               113.94   
0.03            0.07             0.00              0.00             0.10               114.04   
0.02            0.06             0.00              0.00             0.08               114.12   
0.02            0.10             0.00              0.00             0.12               114.24   
0.03            0.07             0.00              0.00             0.10               114.34   
0.02            0.09             0.00              0.00             0.11               114.45   
0.02            0.03             0.00              0.00             0.05               114.50   
0.02            0.02             0.00              0.00             0.04               114.54   
0.04            0.02             0.00              0.00             0.06               114.60   
0.06            0.03             0.00              0.00             0.09               114.69   
0.06            0.02             0.00              0.00             0.08               114.77   
0.06            0.02             0.00              0.00             0.08               114.85   
0.07            0.02             0.00              0.00             0.09               114.94   
0.08            0.03             0.00              0.00             0.11               115.05   
0.08            0.03             0.00              0.00             0.11               115.16   
0.09            0.03             0.00              0.00             0.12               115.28   
0.10            0.02             0.00              0.00             0.12               115.40   
0.11            0.02             0.00              0.00             0.13               115.53   
0.11            0.03             0.00              0.00             0.14               115.67   
0.13            0.03             0.00              0.00             0.16               115.83   
0.00            0.00             0.00              0.20             0.20               116.03   
