Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.00              0.00             3.00               36.30    
0.13            0.04             0.00              0.00             0.17               36.47    
0.03            0.02             0.00              0.00             0.05               36.52    
0.02            0.01             0.00              0.00             0.03               36.55    
0.02            0.01             0.00              0.00             0.03               36.58    
0.02            0.01             0.00              0.00             0.03               36.61    
0.02            0.01             0.00              0.00             0.03               36.64    
0.02            0.02             0.00              0.00             0.04               36.68    
0.02            0.00             0.00              0.00             0.02               36.70    
0.02            0.00             0.00              0.00             0.02               36.72    
0.01            0.00             0.00              0.00             0.01               36.73    
0.01            0.00             0.00              0.00             0.01               36.74    
0.02            0.00             0.00              0.00             0.02               36.76    
0.02            0.00             0.00              0.00             0.02               36.78    
0.02            0.00             0.00              0.00             0.02               36.80    
0.02            0.00             0.00              0.00             0.02               36.82    
0.00            0.00             0.00              0.08             0.08               36.90    
