Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             32.84             0.00             32.84              354.40   
0.15            0.16             0.00              0.00             0.31               354.71   
0.03            0.03             0.00              0.00             0.06               354.77   
0.02            0.03             0.00              0.00             0.05               354.82   
0.02            0.03             0.00              0.00             0.05               354.87   
0.02            0.03             0.00              0.00             0.05               354.92   
0.02            0.03             0.00              0.00             0.05               354.97   
0.02            0.14             0.00              0.00             0.16               355.13   
0.02            0.03             0.00              0.00             0.05               355.18   
0.02            0.04             0.00              0.00             0.06               355.24   
0.02            0.12             0.00              0.00             0.14               355.38   
0.02            0.03             0.00              0.00             0.05               355.43   
0.02            0.03             0.00              0.00             0.05               355.48   
0.02            0.12             0.00              0.00             0.14               355.62   
0.02            0.03             0.00              0.00             0.05               355.67   
0.02            0.03             0.00              0.00             0.05               355.72   
0.02            0.03             0.00              0.00             0.05               355.77   
0.02            0.01             0.00              0.00             0.03               355.80   
0.02            0.02             0.00              0.00             0.04               355.84   
0.02            0.01             0.00              0.00             0.03               355.87   
0.02            0.01             0.00              0.00             0.03               355.90   
0.02            0.02             0.00              0.00             0.04               355.94   
0.02            0.02             0.00              0.00             0.04               355.98   
0.02            0.01             0.00              0.00             0.03               356.01   
0.01            0.01             0.00              0.00             0.02               356.03   
0.02            0.02             0.00              0.00             0.04               356.07   
0.01            0.01             0.00              0.00             0.02               356.09   
0.01            0.01             0.00              0.00             0.02               356.11   
0.01            0.01             0.00              0.00             0.02               356.13   
0.01            0.01             0.00              0.00             0.02               356.15   
0.02            0.01             0.00              0.00             0.03               356.18   
0.01            0.01             0.00              0.00             0.02               356.20   
0.01            0.01             0.00              0.00             0.02               356.22   
0.02            0.02             0.00              0.00             0.04               356.26   
0.01            0.09             0.00              0.00             0.10               356.36   
0.01            0.01             0.00              0.00             0.02               356.38   
0.01            0.01             0.00              0.00             0.02               356.40   
0.01            0.01             0.00              0.00             0.02               356.42   
0.01            0.01             0.00              0.00             0.02               356.44   
0.01            0.08             0.00              0.00             0.09               356.53   
0.01            0.01             0.00              0.00             0.02               356.55   
0.01            0.01             0.00              0.00             0.02               356.57   
0.02            0.01             0.00              0.00             0.03               356.60   
0.01            0.01             0.00              0.00             0.02               356.62   
0.01            0.01             0.00              0.00             0.02               356.64   
0.02            0.01             0.00              0.00             0.03               356.67   
0.01            0.01             0.00              0.00             0.02               356.69   
0.03            0.01             0.00              0.00             0.04               356.73   
0.01            0.01             0.00              0.00             0.02               356.75   
0.01            0.01             0.00              0.00             0.02               356.77   
0.01            0.01             0.00              0.00             0.02               356.79   
0.01            0.01             0.00              0.00             0.02               356.81   
0.01            0.01             0.00              0.00             0.02               356.83   
0.01            0.01             0.00              0.00             0.02               356.85   
0.01            0.01             0.00              0.00             0.02               356.87   
0.02            0.00             0.00              0.00             0.02               356.89   
0.01            0.00             0.00              0.00             0.01               356.90   
0.01            0.00             0.00              0.00             0.01               356.91   
0.01            0.00             0.00              0.00             0.01               356.92   
0.02            0.00             0.00              0.00             0.02               356.94   
0.01            0.00             0.00              0.00             0.01               356.95   
0.01            0.00             0.00              0.00             0.01               356.96   
0.01            0.00             0.00              0.00             0.01               356.97   
0.03            0.00             0.00              0.00             0.03               357.00   
0.02            0.00             0.00              0.00             0.02               357.02   
0.02            0.00             0.00              0.00             0.02               357.04   
0.01            0.00             0.00              0.00             0.01               357.05   
0.01            0.00             0.00              0.00             0.01               357.06   
0.01            0.00             0.00              0.00             0.01               357.07   
0.01            0.00             0.00              0.00             0.01               357.08   
0.02            0.00             0.00              0.00             0.02               357.10   
0.02            0.00             0.00              0.00             0.02               357.12   
0.01            0.00             0.00              0.00             0.01               357.13   
0.01            0.00             0.00              0.00             0.01               357.14   
0.01            0.00             0.00              0.00             0.01               357.15   
0.01            0.00             0.00              0.00             0.01               357.16   
0.01            0.00             0.00              0.00             0.01               357.17   
0.01            0.00             0.00              0.00             0.01               357.18   
0.02            0.00             0.00              0.00             0.02               357.20   
0.00            0.00             0.00              0.08             0.08               357.28   
