Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             57.18             0.00             57.18              584.21   
0.10            0.07             0.00              0.00             0.17               584.38   
0.03            0.02             0.00              0.00             0.05               584.43   
0.02            0.02             0.00              0.00             0.04               584.47   
0.02            0.02             0.00              0.00             0.04               584.51   
0.02            0.04             0.00              0.00             0.06               584.57   
0.02            0.02             0.00              0.00             0.04               584.61   
0.02            0.05             0.00              0.00             0.07               584.68   
0.02            0.02             0.00              0.00             0.04               584.72   
0.02            0.04             0.00              0.00             0.06               584.78   
0.02            0.01             0.00              0.00             0.03               584.81   
0.02            0.01             0.00              0.00             0.03               584.84   
0.02            0.01             0.00              0.00             0.03               584.87   
0.03            0.01             0.00              0.00             0.04               584.91   
0.01            0.01             0.00              0.00             0.02               584.93   
0.01            0.01             0.00              0.00             0.02               584.95   
0.01            0.01             0.00              0.00             0.02               584.97   
0.01            0.01             0.00              0.00             0.02               584.99   
0.01            0.01             0.00              0.00             0.02               585.01   
0.01            0.01             0.00              0.00             0.02               585.03   
0.01            0.01             0.00              0.00             0.02               585.05   
0.01            0.03             0.00              0.00             0.04               585.09   
0.01            0.01             0.00              0.00             0.02               585.11   
0.01            0.01             0.00              0.00             0.02               585.13   
0.01            0.01             0.00              0.00             0.02               585.15   
0.02            0.03             0.00              0.00             0.05               585.20   
0.02            0.01             0.00              0.00             0.03               585.23   
0.02            0.00             0.00              0.00             0.02               585.25   
0.01            0.00             0.00              0.00             0.01               585.26   
0.01            0.00             0.00              0.00             0.01               585.27   
0.01            0.00             0.00              0.00             0.01               585.28   
0.02            0.00             0.00              0.00             0.02               585.30   
0.01            0.00             0.00              0.00             0.01               585.31   
0.02            0.00             0.00              0.00             0.02               585.33   
0.02            0.00             0.00              0.00             0.02               585.35   
0.02            0.00             0.00              0.00             0.02               585.37   
0.01            0.00             0.00              0.00             0.01               585.38   
0.00            0.00             0.00              0.08             0.08               585.46   
