Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             6.68              0.00             6.68               80.36    
0.18            0.07             0.00              0.00             0.25               80.61    
0.04            0.03             0.00              0.00             0.07               80.68    
0.03            0.03             0.00              0.00             0.06               80.74    
0.02            0.02             0.00              0.00             0.04               80.78    
0.02            0.01             0.00              0.00             0.03               80.81    
0.03            0.01             0.00              0.00             0.04               80.85    
0.02            0.01             0.00              0.00             0.03               80.88    
0.03            0.00             0.00              0.00             0.03               80.91    
0.02            0.00             0.00              0.00             0.02               80.93    
0.02            0.00             0.00              0.00             0.02               80.95    
0.02            0.00             0.00              0.00             0.02               80.97    
0.02            0.00             0.00              0.00             0.02               80.99    
0.02            0.00             0.00              0.00             0.02               81.01    
0.02            0.00             0.00              0.00             0.02               81.03    
0.02            0.00             0.00              0.00             0.02               81.05    
0.00            0.00             0.00              0.15             0.15               81.20    
