Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.47              0.00             7.47               84.84    
0.14            0.07             0.00              0.00             0.21               85.05    
0.03            0.05             0.00              0.00             0.08               85.13    
0.02            0.01             0.00              0.00             0.03               85.16    
0.02            0.01             0.00              0.00             0.03               85.19    
0.02            0.01             0.00              0.00             0.03               85.22    
0.02            0.01             0.00              0.00             0.03               85.25    
0.02            0.05             0.00              0.00             0.07               85.32    
0.02            0.01             0.00              0.00             0.03               85.35    
0.02            0.01             0.00              0.00             0.03               85.38    
0.02            0.01             0.00              0.00             0.03               85.41    
0.02            0.00             0.00              0.00             0.02               85.43    
0.02            0.00             0.00              0.00             0.02               85.45    
0.02            0.00             0.00              0.00             0.02               85.47    
0.03            0.00             0.00              0.00             0.03               85.50    
0.01            0.00             0.00              0.00             0.01               85.51    
0.01            0.00             0.00              0.00             0.01               85.52    
0.01            0.00             0.00              0.00             0.01               85.53    
0.01            0.00             0.00              0.00             0.01               85.54    
0.01            0.00             0.00              0.00             0.01               85.55    
0.01            0.00             0.00              0.00             0.01               85.56    
0.01            0.00             0.00              0.00             0.01               85.57    
0.01            0.00             0.00              0.00             0.01               85.58    
0.01            0.00             0.00              0.00             0.01               85.59    
0.01            0.00             0.00              0.00             0.01               85.60    
0.00            0.00             0.00              0.11             0.11               85.71    
