Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             6.72              0.00             6.72               84.05    
0.12            0.07             0.00              0.00             0.19               84.24    
0.02            0.02             0.00              0.00             0.04               84.28    
0.02            0.01             0.00              0.00             0.03               84.31    
0.02            0.01             0.00              0.00             0.03               84.34    
0.02            0.01             0.00              0.00             0.03               84.37    
0.02            0.01             0.00              0.00             0.03               84.40    
0.02            0.01             0.00              0.00             0.03               84.43    
0.02            0.05             0.00              0.00             0.07               84.50    
0.02            0.01             0.00              0.00             0.03               84.53    
0.02            0.04             0.00              0.00             0.06               84.59    
0.02            0.00             0.00              0.00             0.02               84.61    
0.02            0.00             0.00              0.00             0.02               84.63    
0.02            0.00             0.00              0.00             0.02               84.65    
0.01            0.00             0.00              0.00             0.01               84.66    
0.01            0.00             0.00              0.00             0.01               84.67    
0.02            0.00             0.00              0.00             0.02               84.69    
0.01            0.00             0.00              0.00             0.01               84.70    
0.02            0.00             0.00              0.00             0.02               84.72    
0.01            0.00             0.00              0.00             0.01               84.73    
0.01            0.00             0.00              0.00             0.01               84.74    
0.02            0.00             0.00              0.00             0.02               84.76    
0.01            0.00             0.00              0.00             0.01               84.77    
0.03            0.00             0.00              0.00             0.03               84.80    
0.02            0.00             0.00              0.00             0.02               84.82    
0.00            0.00             0.00              0.07             0.07               84.89    
