Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.81              0.00             2.81               33.43    
0.11            0.04             0.00              0.00             0.15               33.58    
0.02            0.03             0.00              0.00             0.05               33.63    
0.02            0.04             0.00              0.00             0.06               33.69    
0.02            0.01             0.00              0.00             0.03               33.72    
0.02            0.01             0.00              0.00             0.03               33.75    
0.02            0.01             0.00              0.00             0.03               33.78    
0.02            0.01             0.00              0.00             0.03               33.81    
0.02            0.00             0.00              0.00             0.02               33.83    
0.02            0.00             0.00              0.00             0.02               33.85    
0.02            0.00             0.00              0.00             0.02               33.87    
0.01            0.00             0.00              0.00             0.01               33.88    
0.02            0.00             0.00              0.00             0.02               33.90    
0.02            0.00             0.00              0.00             0.02               33.92    
0.02            0.00             0.00              0.00             0.02               33.94    
0.02            0.00             0.00              0.00             0.02               33.96    
0.00            0.00             0.00              0.07             0.07               34.03    
