Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             84.11             0.00             84.11              1018.22  
0.30            0.23             0.00              0.00             0.53               1018.75  
0.03            0.07             0.00              0.00             0.10               1018.85  
0.02            0.22             0.00              0.00             0.24               1019.09  
0.02            0.07             0.00              0.00             0.09               1019.18  
0.02            0.15             0.00              0.00             0.17               1019.35  
0.02            0.15             0.00              0.00             0.17               1019.52  
0.02            0.13             0.00              0.00             0.15               1019.67  
0.03            0.05             0.00              0.00             0.08               1019.75  
0.02            0.14             0.00              0.00             0.16               1019.91  
0.02            0.05             0.00              0.00             0.07               1019.98  
0.01            0.05             0.00              0.00             0.06               1020.04  
0.02            0.05             0.00              0.00             0.07               1020.11  
0.02            0.05             0.00              0.00             0.07               1020.18  
0.02            0.08             0.00              0.00             0.10               1020.28  
0.02            0.05             0.00              0.00             0.07               1020.35  
0.02            0.07             0.00              0.00             0.09               1020.44  
0.02            0.03             0.00              0.00             0.05               1020.49  
0.02            0.05             0.00              0.00             0.07               1020.56  
0.02            0.03             0.00              0.00             0.05               1020.61  
0.01            0.13             0.00              0.00             0.14               1020.75  
0.02            0.06             0.00              0.00             0.08               1020.83  
0.02            0.06             0.00              0.00             0.08               1020.91  
0.02            0.13             0.00              0.00             0.15               1021.06  
0.02            0.14             0.00              0.00             0.16               1021.22  
0.02            0.06             0.00              0.00             0.08               1021.30  
0.02            0.06             0.00              0.00             0.08               1021.38  
0.02            0.16             0.00              0.00             0.18               1021.56  
0.02            0.06             0.00              0.00             0.08               1021.64  
0.02            0.09             0.00              0.00             0.11               1021.75  
0.03            0.15             0.00              0.00             0.18               1021.93  
0.02            0.11             0.00              0.00             0.13               1022.06  
0.02            0.06             0.00              0.00             0.08               1022.14  
0.01            0.04             0.00              0.00             0.05               1022.19  
0.02            0.05             0.00              0.00             0.07               1022.26  
0.01            0.03             0.00              0.00             0.04               1022.30  
0.01            0.03             0.00              0.00             0.04               1022.34  
0.01            0.10             0.00              0.00             0.11               1022.45  
0.02            0.07             0.00              0.00             0.09               1022.54  
0.02            0.03             0.00              0.00             0.05               1022.59  
0.02            0.03             0.00              0.00             0.05               1022.64  
0.01            0.03             0.00              0.00             0.04               1022.68  
0.02            0.03             0.00              0.00             0.05               1022.73  
0.01            0.11             0.00              0.00             0.12               1022.85  
0.01            0.03             0.00              0.00             0.04               1022.89  
0.01            0.03             0.00              0.00             0.04               1022.93  
0.01            0.06             0.00              0.00             0.07               1023.00  
0.02            0.09             0.00              0.00             0.11               1023.11  
0.02            0.03             0.00              0.00             0.05               1023.16  
0.01            0.11             0.00              0.00             0.12               1023.28  
0.01            0.03             0.00              0.00             0.04               1023.32  
0.01            0.03             0.00              0.00             0.04               1023.36  
0.01            0.03             0.00              0.00             0.04               1023.40  
0.01            0.04             0.00              0.00             0.05               1023.45  
0.01            0.04             0.00              0.00             0.05               1023.50  
0.02            0.03             0.00              0.00             0.05               1023.55  
0.01            0.03             0.00              0.00             0.04               1023.59  
0.01            0.03             0.00              0.00             0.04               1023.63  
0.01            0.07             0.00              0.00             0.08               1023.71  
0.01            0.11             0.00              0.00             0.12               1023.83  
0.01            0.04             0.00              0.00             0.05               1023.88  
0.02            0.04             0.00              0.00             0.06               1023.94  
0.01            0.04             0.00              0.00             0.05               1023.99  
0.01            0.04             0.00              0.00             0.05               1024.04  
0.01            0.06             0.00              0.00             0.07               1024.11  
0.01            0.07             0.00              0.00             0.08               1024.19  
0.02            0.06             0.00              0.00             0.08               1024.27  
0.01            0.05             0.00              0.00             0.06               1024.33  
0.02            0.07             0.00              0.00             0.09               1024.42  
0.03            0.02             0.00              0.00             0.05               1024.47  
0.01            0.02             0.00              0.00             0.03               1024.50  
0.01            0.03             0.00              0.00             0.04               1024.54  
0.01            0.05             0.00              0.00             0.06               1024.60  
0.01            0.03             0.00              0.00             0.04               1024.64  
0.01            0.03             0.00              0.00             0.04               1024.68  
0.01            0.04             0.00              0.00             0.05               1024.73  
0.01            0.03             0.00              0.00             0.04               1024.77  
0.01            0.01             0.00              0.00             0.02               1024.79  
0.01            0.01             0.00              0.00             0.02               1024.81  
0.02            0.11             0.00              0.00             0.13               1024.94  
0.01            0.03             0.00              0.00             0.04               1024.98  
0.01            0.09             0.00              0.00             0.10               1025.08  
0.02            0.03             0.00              0.00             0.05               1025.13  
0.01            0.03             0.00              0.00             0.04               1025.17  
0.02            0.03             0.00              0.00             0.05               1025.22  
0.01            0.05             0.00              0.00             0.06               1025.28  
0.01            0.03             0.00              0.00             0.04               1025.32  
0.01            0.04             0.00              0.00             0.05               1025.37  
0.02            0.10             0.00              0.00             0.12               1025.49  
0.02            0.06             0.00              0.00             0.08               1025.57  
