Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             73.07             0.00             73.07              750.51   
0.11            0.08             0.00              0.00             0.19               750.70   
0.02            0.05             0.00              0.00             0.07               750.77   
0.02            0.02             0.00              0.00             0.04               750.81   
0.02            0.02             0.00              0.00             0.04               750.85   
0.02            0.05             0.00              0.00             0.07               750.92   
0.02            0.02             0.00              0.00             0.04               750.96   
0.02            0.02             0.00              0.00             0.04               751.00   
0.02            0.02             0.00              0.00             0.04               751.04   
0.02            0.05             0.00              0.00             0.07               751.11   
0.02            0.02             0.00              0.00             0.04               751.15   
0.02            0.01             0.00              0.00             0.03               751.18   
0.02            0.01             0.00              0.00             0.03               751.21   
0.02            0.01             0.00              0.00             0.03               751.24   
0.02            0.05             0.00              0.00             0.07               751.31   
0.01            0.01             0.00              0.00             0.02               751.33   
0.01            0.01             0.00              0.00             0.02               751.35   
0.01            0.01             0.00              0.00             0.02               751.37   
0.01            0.01             0.00              0.00             0.02               751.39   
0.01            0.01             0.00              0.00             0.02               751.41   
0.01            0.01             0.00              0.00             0.02               751.43   
0.01            0.01             0.00              0.00             0.02               751.45   
0.01            0.03             0.00              0.00             0.04               751.49   
0.01            0.01             0.00              0.00             0.02               751.51   
0.01            0.01             0.00              0.00             0.02               751.53   
0.01            0.01             0.00              0.00             0.02               751.55   
0.01            0.01             0.00              0.00             0.02               751.57   
0.01            0.01             0.00              0.00             0.02               751.59   
0.01            0.02             0.00              0.00             0.03               751.62   
0.02            0.01             0.00              0.00             0.03               751.65   
0.02            0.01             0.00              0.00             0.03               751.68   
0.02            0.00             0.00              0.00             0.02               751.70   
0.02            0.00             0.00              0.00             0.02               751.72   
0.02            0.00             0.00              0.00             0.02               751.74   
0.02            0.00             0.00              0.00             0.02               751.76   
0.02            0.00             0.00              0.00             0.02               751.78   
0.02            0.00             0.00              0.00             0.02               751.80   
0.02            0.00             0.00              0.00             0.02               751.82   
0.02            0.00             0.00              0.00             0.02               751.84   
0.02            0.00             0.00              0.00             0.02               751.86   
0.02            0.00             0.00              0.00             0.02               751.88   
0.02            0.00             0.00              0.00             0.02               751.90   
0.03            0.00             0.00              0.00             0.03               751.93   
0.00            0.00             0.00              0.08             0.08               752.01   
