Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             53.61             0.00             53.61              554.53   
0.09            0.06             0.00              0.00             0.15               554.68   
0.02            0.02             0.00              0.00             0.04               554.72   
0.02            0.02             0.00              0.00             0.04               554.76   
0.02            0.04             0.00              0.00             0.06               554.82   
0.02            0.02             0.00              0.00             0.04               554.86   
0.02            0.03             0.00              0.00             0.05               554.91   
0.02            0.04             0.00              0.00             0.06               554.97   
0.02            0.02             0.00              0.00             0.04               555.01   
0.01            0.02             0.00              0.00             0.03               555.04   
0.02            0.01             0.00              0.00             0.03               555.07   
0.01            0.01             0.00              0.00             0.02               555.09   
0.01            0.01             0.00              0.00             0.02               555.11   
0.01            0.01             0.00              0.00             0.02               555.13   
0.01            0.01             0.00              0.00             0.02               555.15   
0.01            0.01             0.00              0.00             0.02               555.17   
0.03            0.03             0.00              0.00             0.06               555.23   
0.01            0.01             0.00              0.00             0.02               555.25   
0.01            0.01             0.00              0.00             0.02               555.27   
0.01            0.01             0.00              0.00             0.02               555.29   
0.01            0.01             0.00              0.00             0.02               555.31   
0.01            0.01             0.00              0.00             0.02               555.33   
0.01            0.03             0.00              0.00             0.04               555.37   
0.01            0.01             0.00              0.00             0.02               555.39   
0.01            0.01             0.00              0.00             0.02               555.41   
0.02            0.01             0.00              0.00             0.03               555.44   
0.01            0.01             0.00              0.00             0.02               555.46   
0.01            0.00             0.00              0.00             0.01               555.47   
0.02            0.00             0.00              0.00             0.02               555.49   
0.01            0.00             0.00              0.00             0.01               555.50   
0.01            0.00             0.00              0.00             0.01               555.51   
0.01            0.00             0.00              0.00             0.01               555.52   
0.01            0.00             0.00              0.00             0.01               555.53   
0.01            0.00             0.00              0.00             0.01               555.54   
0.02            0.00             0.00              0.00             0.02               555.56   
0.01            0.00             0.00              0.00             0.01               555.57   
0.01            0.00             0.00              0.00             0.01               555.58   
0.00            0.00             0.00              0.08             0.08               555.66   
