Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.02              0.00             3.02               37.74    
0.23            0.08             0.00              0.00             0.31               38.05    
0.03            0.03             0.00              0.00             0.06               38.11    
0.02            0.01             0.00              0.00             0.03               38.14    
0.02            0.02             0.00              0.00             0.04               38.18    
0.02            0.01             0.00              0.00             0.03               38.21    
0.02            0.01             0.00              0.00             0.03               38.24    
0.02            0.01             0.00              0.00             0.03               38.27    
0.02            0.00             0.00              0.00             0.02               38.29    
0.02            0.00             0.00              0.00             0.02               38.31    
0.02            0.00             0.00              0.00             0.02               38.33    
0.02            0.00             0.00              0.00             0.02               38.35    
0.01            0.00             0.00              0.00             0.01               38.36    
0.02            0.00             0.00              0.00             0.02               38.38    
0.02            0.00             0.00              0.00             0.02               38.40    
0.01            0.00             0.00              0.00             0.01               38.41    
0.00            0.00             0.00              0.07             0.07               38.48    
