Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.32              0.00             3.32               40.08    
0.20            0.08             0.00              0.00             0.28               40.36    
0.03            0.02             0.00              0.00             0.05               40.41    
0.02            0.02             0.00              0.00             0.04               40.45    
0.02            0.03             0.00              0.00             0.05               40.50    
0.02            0.01             0.00              0.00             0.03               40.53    
0.02            0.02             0.00              0.00             0.04               40.57    
0.02            0.01             0.00              0.00             0.03               40.60    
0.02            0.00             0.00              0.00             0.02               40.62    
0.02            0.00             0.00              0.00             0.02               40.64    
0.02            0.00             0.00              0.00             0.02               40.66    
0.02            0.00             0.00              0.00             0.02               40.68    
0.02            0.00             0.00              0.00             0.02               40.70    
0.03            0.00             0.00              0.00             0.03               40.73    
0.01            0.00             0.00              0.00             0.01               40.74    
0.01            0.00             0.00              0.00             0.01               40.75    
0.00            0.00             0.00              0.07             0.07               40.82    
