Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.09              0.00             4.09               46.85    
0.10            0.04             0.00              0.00             0.14               46.99    
0.02            0.04             0.00              0.00             0.06               47.05    
0.02            0.01             0.00              0.00             0.03               47.08    
0.02            0.01             0.00              0.00             0.03               47.11    
0.02            0.02             0.00              0.00             0.04               47.15    
0.02            0.01             0.00              0.00             0.03               47.18    
0.02            0.01             0.00              0.00             0.03               47.21    
0.02            0.00             0.00              0.00             0.02               47.23    
0.01            0.00             0.00              0.00             0.01               47.24    
0.02            0.00             0.00              0.00             0.02               47.26    
0.02            0.00             0.00              0.00             0.02               47.28    
0.02            0.00             0.00              0.00             0.02               47.30    
0.02            0.00             0.00              0.00             0.02               47.32    
0.02            0.00             0.00              0.00             0.02               47.34    
0.01            0.00             0.00              0.00             0.01               47.35    
0.00            0.00             0.00              0.07             0.07               47.42    
